HA_ID_Number,plot,habitat,ranch,bdffp_reserve_no,tag_number,row,column,plotID,year,code,notes,sdlg_status,duplicate_tag
5306,CaboFrio-CF,CF,PAL,3402,161,C,8,CF-6,2006,under branchfall,NA,NA,NA
5343,CaboFrio-CF,CF,PAL,3402,198,D,9,CF-6,2006,under branchfall,NA,NA,NA
5381,CaboFrio-CF,CF,PAL,3402,238,D,7,CF-6,2006,under branchfall,NA,NA,NA
5403,CaboFrio-CF,CF,PAL,3402,260,B,8,CF-6,2006,under branchfall,NA,NA,NA
5436,CaboFrio-CF,CF,PAL,3402,293,B,8,CF-6,2006,under branchfall,NA,NA,NA
5470,CaboFrio-CF,CF,PAL,3402,327,C,4,CF-6,2006,under branchfall,NA,NA,NA
5480,CaboFrio-CF,CF,PAL,3402,337,B,8,CF-6,2006,under branchfall,NA,NA,NA
5505,CaboFrio-CF,CF,PAL,3402,362,D,7,CF-6,2006,under branchfall,NA,NA,NA
5520,CaboFrio-CF,CF,PAL,3402,378,D,6,CF-6,2006,under branchfall,NA,NA,NA
5265,CaboFrio-CF,CF,PAL,3402,120,B,8,CF-6,2007,under branchfall,NA,NA,NA
5300,CaboFrio-CF,CF,PAL,3402,155,B,9,CF-6,2007,under branchfall,NA,NA,NA
5338,CaboFrio-CF,CF,PAL,3402,194,A,8,CF-6,2007,2x in field,NA,NA,duplicate tag number
5339,CaboFrio-CF,CF,PAL,3402,194,C,10,CF-6,2007,2x in field,NA,NA,duplicate tag number
5492,CaboFrio-CF,CF,PAL,3402,349,B,9,CF-6,2007,under branchfall,NA,NA,NA
5493,CaboFrio-CF,CF,PAL,3402,350,C,2,CF-6,2007,"under branchfall, resprouting",NA,NA,NA
5505,CaboFrio-CF,CF,PAL,3402,362,D,7,CF-6,2007,under branchfall,NA,NA,NA
5520,CaboFrio-CF,CF,PAL,3402,378,D,6,CF-6,2007,under treefall,NA,NA,NA
5273,CaboFrio-CF,CF,PAL,3402,128,B,10,CF-6,2009,dried,NA,NA,NA
5319,CaboFrio-CF,CF,PAL,3402,175,B,8,CF-6,2009,dried,NA,NA,NA
5406,CaboFrio-CF,CF,PAL,3402,263,B,10,CF-6,2009,resprouting,NA,NA,NA
5522,CaboFrio-CF,CF,PAL,3402,380,A,10,CF-6,2009,under branchfall,NA,NA,NA
5665,Dimona-CF,CF,DIM,none,91,E,8,CF-4,1999,under treefall,NA,NA,NA
5599,Dimona-CF,CF,DIM,none,24,D,1,CF-4,2002,under branchfall,NA,NA,NA
5614,Dimona-CF,CF,DIM,none,40,B,6,CF-4,2002,under branchfall,NA,NA,NA
5676,Dimona-CF,CF,DIM,none,103,A,4,CF-4,2002,under branchfall,NA,NA,NA
5619,Dimona-CF,CF,DIM,none,45,C,5,CF-4,2004,under branchfall,NA,NA,NA
5626,Dimona-CF,CF,DIM,none,52,B,7,CF-4,2004,under branchfall,NA,NA,NA
5697,Dimona-CF,CF,DIM,none,124,C,6,CF-4,2004,under branchfall,NA,NA,NA
5580,Dimona-CF,CF,DIM,none,4,C,6,CF-4,2005,under branchfall,NA,NA,NA
5626,Dimona-CF,CF,DIM,none,52,B,7,CF-4,2005,under branchfall,NA,NA,NA
5683,Dimona-CF,CF,DIM,none,110,B,8,CF-4,2005,under branchfall,NA,NA,NA
5595,Dimona-CF,CF,DIM,none,20,C,2,CF-4,2006,under branchfall,NA,NA,NA
5638,Dimona-CF,CF,DIM,none,64,E,9,CF-4,2006,under branchfall,NA,NA,NA
5695,Dimona-CF,CF,DIM,none,122,B,3,CF-4,2006,under branchfall,NA,NA,NA
5678,Dimona-CF,CF,DIM,none,105,B,1,CF-4,2007,under branchfall,NA,NA,NA
5700,Dimona-CF,CF,DIM,none,127,D,6,CF-4,2009,under branchfall,NA,NA,NA
5852,Florestal-CF,CF,EST,1301,68,A,7,CF-1,1999,under treefall,NA,NA,NA
5937,Florestal-CF,CF,EST,1301,155,A,7,CF-1,1999,under treefall,NA,NA,NA
5788,Florestal-CF,CF,EST,1301,3,A,1,CF-1,2000,under treefall,NA,NA,NA
5814,Florestal-CF,CF,EST,1301,29,A,1,CF-1,2000,under treefall,NA,NA,NA
5823,Florestal-CF,CF,EST,1301,38,A,3,CF-1,2000,under treefall,NA,NA,NA
5824,Florestal-CF,CF,EST,1301,39,A,3,CF-1,2000,under treefall,NA,NA,NA
5845,Florestal-CF,CF,EST,1301,61,A,3,CF-1,2000,under treefall,NA,NA,NA
5880,Florestal-CF,CF,EST,1301,96,A,1,CF-1,2000,under treefall,NA,NA,NA
5891,Florestal-CF,CF,EST,1301,107,A,3,CF-1,2000,under treefall,NA,NA,NA
5903,Florestal-CF,CF,EST,1301,119,A,3,CF-1,2000,under treefall,NA,NA,NA
5905,Florestal-CF,CF,EST,1301,122,A,3,CF-1,2000,under treefall,NA,NA,NA
5970,Florestal-CF,CF,EST,1301,189,A,3,CF-1,2000,under treefall,NA,NA,NA
6096,Florestal-CF,CF,EST,1301,316,E,1,CF-1,2000,under treefall,NA,NA,NA
6155,Florestal-CF,CF,EST,1301,375,D,2,CF-1,2000,under treefall,NA,NA,NA
6178,Florestal-CF,CF,EST,1301,398,D,2,CF-1,2000,under treefall,NA,NA,NA
6187,Florestal-CF,CF,EST,1301,407,D,2,CF-1,2000,under treefall,NA,NA,NA
6222,Florestal-CF,CF,EST,1301,445,E,1,CF-1,2000,under treefall,NA,NA,NA
6307,Florestal-CF,CF,EST,1301,532,E,3,CF-1,2000,under treefall,NA,NA,NA
6385,Florestal-CF,CF,EST,1301,610,E,3,CF-1,2000,under treefall,NA,NA,NA
6413,Florestal-CF,CF,EST,1301,639,E,3,CF-1,2000,under treefall,NA,NA,NA
6450,Florestal-CF,CF,EST,1301,676,E,3,CF-1,2000,under treefall,NA,NA,NA
6459,Florestal-CF,CF,EST,1301,685,D,1,CF-1,2000,under treefall,NA,NA,NA
6460,Florestal-CF,CF,EST,1301,686,E,3,CF-1,2000,under treefall,NA,NA,NA
6462,Florestal-CF,CF,EST,1301,688,E,1,CF-1,2000,under treefall,NA,NA,NA
6467,Florestal-CF,CF,EST,1301,693,E,1,CF-1,2000,under branchfall,NA,NA,NA
6470,Florestal-CF,CF,EST,1301,696,E,3,CF-1,2000,under treefall,NA,NA,NA
6490,Florestal-CF,CF,EST,1301,716,E,3,CF-1,2000,under treefall,NA,NA,NA
6524,Florestal-CF,CF,EST,1301,750,E,4,CF-1,2000,under branchfall,NA,NA,NA
5825,Florestal-CF,CF,EST,1301,40,A,8,CF-1,2001,under branchfall,NA,NA,NA
6096,Florestal-CF,CF,EST,1301,316,E,1,CF-1,2001,under branchfall,NA,NA,NA
6133,Florestal-CF,CF,EST,1301,353,D,2,CF-1,2001,under branchfall,NA,NA,NA
6143,Florestal-CF,CF,EST,1301,363,D,6,CF-1,2001,under branchfall,NA,NA,NA
6155,Florestal-CF,CF,EST,1301,375,D,2,CF-1,2001,under branchfall,NA,NA,NA
6189,Florestal-CF,CF,EST,1301,409,D,1,CF-1,2001,under branchfall,NA,NA,NA
6195,Florestal-CF,CF,EST,1301,415,D,6,CF-1,2001,under branchfall,NA,NA,NA
6197,Florestal-CF,CF,EST,1301,417,D,1,CF-1,2001,under branchfall,NA,NA,NA
6231,Florestal-CF,CF,EST,1301,454,D,5,CF-1,2001,under branchfall,NA,NA,NA
6266,Florestal-CF,CF,EST,1301,489,D,3,CF-1,2001,under treefall,NA,NA,NA
6302,Florestal-CF,CF,EST,1301,526,E,1,CF-1,2001,under branchfall,NA,NA,NA
6320,Florestal-CF,CF,EST,1301,545,D,3,CF-1,2001,under treefall,NA,NA,NA
6385,Florestal-CF,CF,EST,1301,610,E,3,CF-1,2001,under branchfall,NA,NA,NA
6508,Florestal-CF,CF,EST,1301,734,A,8,CF-1,2001,under branchfall,NA,NA,NA
6722,Florestal-CF,CF,EST,1301,951,A,9,CF-1,2001,under treefall,NA,NA,NA
5898,Florestal-CF,CF,EST,1301,114,A,1,CF-1,2002,under treefall,NA,NA,NA
5914,Florestal-CF,CF,EST,1301,132,A,3,CF-1,2002,under branchfall,NA,NA,NA
5958,Florestal-CF,CF,EST,1301,177,B,7,CF-1,2002,under branchfall,NA,NA,NA
5996,Florestal-CF,CF,EST,1301,215,C,5,CF-1,2002,under branchfall,NA,NA,NA
6038,Florestal-CF,CF,EST,1301,258,B,7,CF-1,2002,under branchfall,NA,NA,NA
6073,Florestal-CF,CF,EST,1301,293,D,3,CF-1,2002,under branchfall,NA,NA,NA
6136,Florestal-CF,CF,EST,1301,356,C,7,CF-1,2002,under branchfall,NA,NA,NA
6156,Florestal-CF,CF,EST,1301,376,D,5,CF-1,2002,under branchfall,NA,NA,NA
6189,Florestal-CF,CF,EST,1301,409,D,1,CF-1,2002,under branchfall,NA,NA,NA
6231,Florestal-CF,CF,EST,1301,454,D,5,CF-1,2002,under branchfall,NA,NA,NA
6302,Florestal-CF,CF,EST,1301,526,E,1,CF-1,2002,under branchfall,NA,NA,NA
6348,Florestal-CF,CF,EST,1301,573,E,1,CF-1,2002,under treefall,NA,NA,NA
6354,Florestal-CF,CF,EST,1301,578,E,1,CF-1,2002,under treefall,NA,NA,NA
6371,Florestal-CF,CF,EST,1301,595,E,1,CF-1,2002,under branchfall,NA,NA,NA
6390,Florestal-CF,CF,EST,1301,615,C,5,CF-1,2002,under branchfall,NA,NA,NA
6436,Florestal-CF,CF,EST,1301,662,E,1,CF-1,2002,under branchfall,NA,NA,NA
6467,Florestal-CF,CF,EST,1301,693,E,1,CF-1,2002,under branchfall,NA,NA,NA
6518,Florestal-CF,CF,EST,1301,744,A,3,CF-1,2002,under branchfall,NA,NA,NA
6577,Florestal-CF,CF,EST,1301,803,A,1,CF-1,2002,under branchfall,NA,NA,NA
6724,Florestal-CF,CF,EST,1301,953,A,7,CF-1,2002,under treefall,NA,NA,NA
6772,Florestal-CF,CF,EST,1301,1001,E,1,CF-1,2002,under branchfall,NA,NA,NA
6867,Florestal-CF,CF,EST,1301,1099,B,2,CF-1,2002,under branchfall,NA,NA,NA
6942,Florestal-CF,CF,EST,1301,1175,E,7,CF-1,2002,under branchfall,NA,NA,NA
7023,Florestal-CF,CF,EST,1301,1257,D,1,CF-1,2002,under branchfall,NA,NA,NA
5841,Florestal-CF,CF,EST,1301,57,A,8,CF-1,2003,under branchfall,NA,NA,NA
5894,Florestal-CF,CF,EST,1301,110,C,4,CF-1,2003,under branchfall,NA,NA,NA
5958,Florestal-CF,CF,EST,1301,177,B,7,CF-1,2003,under branchfall,NA,NA,NA
5977,Florestal-CF,CF,EST,1301,196,A,6,CF-1,2003,under branchfall,NA,NA,NA
6038,Florestal-CF,CF,EST,1301,258,B,7,CF-1,2003,under branchfall,NA,NA,NA
6162,Florestal-CF,CF,EST,1301,382,D,6,CF-1,2003,under branchfall,NA,NA,NA
6172,Florestal-CF,CF,EST,1301,392,D,5,CF-1,2003,under branchfall,NA,NA,NA
6317,Florestal-CF,CF,EST,1301,542,E,3,CF-1,2003,under branchfall,NA,NA,NA
6709,Florestal-CF,CF,EST,1301,938,A,4,CF-1,2003,under branchfall,NA,NA,NA
6884,Florestal-CF,CF,EST,1301,1116,A,1,CF-1,2003,under branchfall,NA,NA,NA
6904,Florestal-CF,CF,EST,1301,1136,A,2,CF-1,2003,under branchfall,NA,NA,NA
6934,Florestal-CF,CF,EST,1301,1167,A,2,CF-1,2003,under branchfall,NA,NA,NA
5847,Florestal-CF,CF,EST,1301,63,B,4,CF-1,2004,under branchfall,NA,NA,NA
5894,Florestal-CF,CF,EST,1301,110,C,4,CF-1,2004,under branchfall,NA,NA,NA
5898,Florestal-CF,CF,EST,1301,114,A,1,CF-1,2004,under branchfall,NA,NA,NA
5937,Florestal-CF,CF,EST,1301,155,A,7,CF-1,2004,under branchfall,NA,NA,NA
5958,Florestal-CF,CF,EST,1301,177,B,7,CF-1,2004,under branchfall,NA,NA,NA
6024,Florestal-CF,CF,EST,1301,243,B,6,CF-1,2004,under branchfall,NA,NA,NA
6038,Florestal-CF,CF,EST,1301,258,B,7,CF-1,2004,under branchfall,NA,NA,NA
6052,Florestal-CF,CF,EST,1301,272,B,5,CF-1,2004,under branchfall,NA,NA,NA
6085,Florestal-CF,CF,EST,1301,305,E,1,CF-1,2004,under branchfall,NA,NA,NA
6184,Florestal-CF,CF,EST,1301,404,D,4,CF-1,2004,under branchfall,NA,NA,NA
6250,Florestal-CF,CF,EST,1301,473,D,4,CF-1,2004,under branchfall,NA,NA,NA
6302,Florestal-CF,CF,EST,1301,526,E,1,CF-1,2004,under branchfall,NA,NA,NA
6325,Florestal-CF,CF,EST,1301,550,D,4,CF-1,2004,under branchfall,NA,NA,NA
6452,Florestal-CF,CF,EST,1301,678,A,7,CF-1,2004,under branchfall,NA,NA,NA
6519,Florestal-CF,CF,EST,1301,745,A,7,CF-1,2004,under branchfall,NA,NA,NA
6564,Florestal-CF,CF,EST,1301,790,A,2,CF-1,2004,under branchfall,NA,NA,NA
6686,Florestal-CF,CF,EST,1301,914,C,5,CF-1,2004,under branchfall,NA,NA,NA
6709,Florestal-CF,CF,EST,1301,938,A,4,CF-1,2004,under branchfall,NA,NA,NA
6711,Florestal-CF,CF,EST,1301,940,A,1,CF-1,2004,under branchfall,NA,NA,NA
6760,Florestal-CF,CF,EST,1301,989,A,4,CF-1,2004,under branchfall,NA,NA,NA
6929,Florestal-CF,CF,EST,1301,1162,A,4,CF-1,2004,under branchfall,NA,NA,NA
7082,Florestal-CF,CF,EST,1301,1415,E,1,CF-1,2004,under branchfall,NA,NA,NA
7206,Florestal-CF,CF,EST,1301,1541,A,7,CF-1,2004,under branchfall,NA,NA,NA
5910,Florestal-CF,CF,EST,1301,127,B,6,CF-1,2005,under branchfall,NA,NA,NA
5958,Florestal-CF,CF,EST,1301,177,B,7,CF-1,2005,under branchfall,NA,NA,NA
6038,Florestal-CF,CF,EST,1301,258,B,7,CF-1,2005,under branchfall,NA,NA,NA
6062,Florestal-CF,CF,EST,1301,282,B,6,CF-1,2005,under branchfall,NA,NA,NA
6325,Florestal-CF,CF,EST,1301,550,D,4,CF-1,2005,under branchfall,NA,NA,NA
6940,Florestal-CF,CF,EST,1301,1173,A,2,CF-1,2005,under branchfall,NA,NA,NA
7217,Florestal-CF,CF,EST,1301,1552,C,10,CF-1,2005,under branchfall,NA,NA,NA
5841,Florestal-CF,CF,EST,1301,57,A,8,CF-1,2006,under branchfall,NA,NA,NA
5910,Florestal-CF,CF,EST,1301,127,B,6,CF-1,2006,under branchfall,NA,NA,NA
5927,Florestal-CF,CF,EST,1301,145,A,10,CF-1,2006,under branchfall,NA,NA,NA
5935,Florestal-CF,CF,EST,1301,153,A,6,CF-1,2006,under branchfall,NA,NA,NA
6015,Florestal-CF,CF,EST,1301,234,B,7,CF-1,2006,under branchfall,NA,NA,NA
6062,Florestal-CF,CF,EST,1301,282,B,6,CF-1,2006,under branchfall,NA,NA,NA
6066,Florestal-CF,CF,EST,1301,286,B,7,CF-1,2006,under branchfall,NA,NA,NA
6091,Florestal-CF,CF,EST,1301,311,E,1,CF-1,2006,under branchfall,NA,NA,NA
6175,Florestal-CF,CF,EST,1301,395,D,5,CF-1,2006,under litter,NA,NA,NA
6235,Florestal-CF,CF,EST,1301,458,C,10,CF-1,2006,under branchfall,NA,NA,NA
6390,Florestal-CF,CF,EST,1301,615,C,5,CF-1,2006,under branchfall,NA,NA,NA
6418,Florestal-CF,CF,EST,1301,644,B,6,CF-1,2006,under branchfall,NA,NA,NA
6522,Florestal-CF,CF,EST,1301,748,A,10,CF-1,2006,under branchfall,NA,NA,NA
6631,Florestal-CF,CF,EST,1301,857,B,9,CF-1,2006,under branchfall,NA,NA,NA
6708,Florestal-CF,CF,EST,1301,937,A,2,CF-1,2006,under branchfall,NA,NA,NA
6714,Florestal-CF,CF,EST,1301,943,A,4,CF-1,2006,under branchfall,NA,NA,NA
6904,Florestal-CF,CF,EST,1301,1136,A,2,CF-1,2006,under branchfall,NA,NA,NA
7061,Florestal-CF,CF,EST,1301,1294,A,8,CF-1,2006,under branchfall,NA,NA,NA
7198,Florestal-CF,CF,EST,1301,1533,D,3,CF-1,2006,under branchfall,NA,NA,NA
5955,Florestal-CF,CF,EST,1301,1912,C,2,CF-1,2006,under branchfall,NA,NA,NA
5816,Florestal-CF,CF,EST,1301,31,C,5,CF-1,2007,under branchfall,NA,NA,NA
5825,Florestal-CF,CF,EST,1301,40,A,8,CF-1,2007,under treefall,NA,NA,NA
5826,Florestal-CF,CF,EST,1301,41,A,8,CF-1,2007,under treefall,NA,NA,NA
5833,Florestal-CF,CF,EST,1301,49,A,4,CF-1,2007,under treefall,NA,NA,NA
5845,Florestal-CF,CF,EST,1301,61,A,3,CF-1,2007,resprouting,NA,NA,NA
5852,Florestal-CF,CF,EST,1301,68,A,7,CF-1,2007,under branchfall,NA,NA,NA
5905,Florestal-CF,CF,EST,1301,122,A,3,CF-1,2007,resprouting,NA,NA,NA
5928,Florestal-CF,CF,EST,1301,146,A,8,CF-1,2007,under treefall,NA,NA,NA
5935,Florestal-CF,CF,EST,1301,153,A,6,CF-1,2007,under branchfall,NA,NA,NA
5936,Florestal-CF,CF,EST,1301,154,B,4,CF-1,2007,under branchfall,NA,NA,NA
6035,Florestal-CF,CF,EST,1301,254,B,7,CF-1,2007,under branchfall,NA,NA,NA
6053,Florestal-CF,CF,EST,1301,273,C,6,CF-1,2007,under branchfall,NA,NA,NA
6091,Florestal-CF,CF,EST,1301,311,E,1,CF-1,2007,under branchfall,NA,NA,NA
6100,Florestal-CF,CF,EST,1301,320,D,6,CF-1,2007,resprouting,NA,NA,NA
6118,Florestal-CF,CF,EST,1301,338,D,9,CF-1,2007,resprouting,NA,NA,NA
6133,Florestal-CF,CF,EST,1301,353,D,2,CF-1,2007,under branchfall,NA,NA,NA
6168,Florestal-CF,CF,EST,1301,388,D,1,CF-1,2007,resprouting,NA,NA,NA
6184,Florestal-CF,CF,EST,1301,404,D,4,CF-1,2007,resprouting,NA,NA,NA
6283,Florestal-CF,CF,EST,1301,506,E,3,CF-1,2007,under treefall,NA,NA,NA
6285,Florestal-CF,CF,EST,1301,508,E,3,CF-1,2007,under treefall,NA,NA,NA
6287,Florestal-CF,CF,EST,1301,511,E,3,CF-1,2007,under treefall,NA,NA,NA
6296,Florestal-CF,CF,EST,1301,520,E,4,CF-1,2007,under branchfall,NA,NA,NA
6303,Florestal-CF,CF,EST,1301,527,E,3,CF-1,2007,under branchfall,NA,NA,NA
6325,Florestal-CF,CF,EST,1301,550,D,4,CF-1,2007,under branchfall,NA,NA,NA
6448,Florestal-CF,CF,EST,1301,674,B,5,CF-1,2007,under branchfall,NA,NA,NA
6469,Florestal-CF,CF,EST,1301,695,E,3,CF-1,2007,under branchfall,NA,NA,NA
6692,Florestal-CF,CF,EST,1301,921,A,3,CF-1,2007,resprouting,NA,NA,NA
6727,Florestal-CF,CF,EST,1301,956,A,4,CF-1,2007,under branchfall,NA,NA,NA
6774,Florestal-CF,CF,EST,1301,1003,D,3,CF-1,2007,under branchfall,NA,NA,NA
6926,Florestal-CF,CF,EST,1301,1159,B,3,CF-1,2007,under litter,NA,NA,NA
6934,Florestal-CF,CF,EST,1301,1167,A,2,CF-1,2007,under branchfall,NA,NA,NA
7071,Florestal-CF,CF,EST,1301,1404,A,2,CF-1,2007,under branchfall,NA,NA,NA
7108,Florestal-CF,CF,EST,1301,1441,A,2,CF-1,2007,under branchfall,NA,NA,NA
7111,Florestal-CF,CF,EST,1301,1444,A,2,CF-1,2007,under branchfall,NA,NA,NA
7112,Florestal-CF,CF,EST,1301,1445,A,2,CF-1,2007,under branchfall,NA,NA,NA
6376,Florestal-CF,CF,EST,1301,600,E,3,CF-1,2008,resprouting,NA,NA,NA
7134,Florestal-CF,CF,EST,1301,1467,A,5,CF-1,2008,under treefall,NA,NA,NA
5847,Florestal-CF,CF,EST,1301,63,B,4,CF-1,2009,under branchfall,NA,NA,NA
6066,Florestal-CF,CF,EST,1301,286,B,7,CF-1,2009,dried,NA,NA,NA
6085,Florestal-CF,CF,EST,1301,305,E,1,CF-1,2009,under branchfall,NA,NA,NA
6138,Florestal-CF,CF,EST,1301,358,D,6,CF-1,2009,under branchfall,NA,NA,NA
6351,Florestal-CF,CF,EST,1301,576,D,2,CF-1,2009,under branchfall,NA,NA,duplicate tag number
6535,Florestal-CF,CF,EST,1301,761,A,1,CF-1,2009,dried,NA,NA,NA
6682,Florestal-CF,CF,EST,1301,910,C,5,CF-1,2009,under branchfall,NA,NA,NA
6976,Florestal-CF,CF,EST,1301,1209,A,2,CF-1,2009,under branchfall,NA,NA,NA
7027,Florestal-CF,CF,EST,1301,1261,B,2,CF-1,2009,under branchfall,NA,NA,NA
7054,Florestal-CF,CF,EST,1301,1287,D,6,CF-1,2009,dried,NA,NA,NA
7077,Florestal-CF,CF,EST,1301,1410,B,2,CF-1,2009,dried,NA,NA,NA
7142,Florestal-CF,CF,EST,1301,1474,B,5,CF-1,2009,dried,NA,NA,NA
7143,Florestal-CF,CF,EST,1301,1475,B,5,CF-1,2009,dried,NA,NA,NA
7151,Florestal-CF,CF,EST,1301,1483,A,6,CF-1,2009,dried,NA,NA,NA
7162,Florestal-CF,CF,EST,1301,1495,E,6,CF-1,2009,dried,NA,NA,NA
7371,PortoAlegre-CF,CF,PAL,none,6,D,7,CF-5,1999,under treefall,NA,NA,NA
7382,PortoAlegre-CF,CF,PAL,none,18,E,3,CF-5,1999,under branchfall,NA,NA,NA
7420,PortoAlegre-CF,CF,PAL,none,57,C,10,CF-5,1999,under branchfall,NA,NA,NA
7444,PortoAlegre-CF,CF,PAL,none,84,E,7,CF-5,1999,under treefall,NA,NA,NA
7502,PortoAlegre-CF,CF,PAL,none,144,D,7,CF-5,1999,under treefall,NA,NA,NA
7508,PortoAlegre-CF,CF,PAL,none,150,D,7,CF-5,1999,under treefall,NA,NA,NA
7508,PortoAlegre-CF,CF,PAL,none,150,D,7,CF-5,2001,under branchfall,NA,NA,NA
7395,PortoAlegre-CF,CF,PAL,none,32,D,2,CF-5,2002,under branchfall,NA,NA,NA
7405,PortoAlegre-CF,CF,PAL,none,42,A,2,CF-5,2002,under branchfall,NA,NA,NA
7407,PortoAlegre-CF,CF,PAL,none,44,A,6,CF-5,2002,under branchfall,NA,NA,NA
7412,PortoAlegre-CF,CF,PAL,none,49,B,3,CF-5,2002,under branchfall,NA,NA,NA
7444,PortoAlegre-CF,CF,PAL,none,84,E,7,CF-5,2002,under branchfall,NA,NA,NA
7464,PortoAlegre-CF,CF,PAL,none,104,D,7,CF-5,2002,under branchfall,NA,NA,NA
7488,PortoAlegre-CF,CF,PAL,none,130,E,1,CF-5,2002,under branchfall,NA,NA,NA
7504,PortoAlegre-CF,CF,PAL,none,146,E,7,CF-5,2002,under branchfall,NA,NA,NA
7508,PortoAlegre-CF,CF,PAL,none,150,D,7,CF-5,2002,under branchfall,NA,NA,NA
7399,PortoAlegre-CF,CF,PAL,none,36,D,3,CF-5,2004,under branchfall,NA,NA,NA
7557,PortoAlegre-CF,CF,PAL,none,206,E,8,CF-5,2004,under branchfall,NA,NA,NA
7447,PortoAlegre-CF,CF,PAL,none,87,D,5,CF-5,2005,under branchfall,NA,NA,NA
7636,PortoAlegre-CF,CF,PAL,none,295,A,7,CF-5,2005,under branchfall,NA,NA,NA
7369,PortoAlegre-CF,CF,PAL,none,4,E,5,CF-5,2006,under branchfall,NA,NA,NA
7453,PortoAlegre-CF,CF,PAL,none,93,B,3,CF-5,2006,under branchfall,NA,NA,NA
7506,PortoAlegre-CF,CF,PAL,none,148,C,2,CF-5,2006,under branchfall,NA,NA,NA
7492,PortoAlegre-CF,CF,PAL,none,134,B,1,CF-5,2007,under branchfall,NA,NA,NA
7626,PortoAlegre-CF,CF,PAL,none,284,C,10,CF-5,2007,2x in field,NA,NA,NA
7405,PortoAlegre-CF,CF,PAL,none,42,A,2,CF-5,2008,under branchfall,NA,NA,NA
7552,PortoAlegre-CF,CF,PAL,none,201,E,9,CF-5,2008,resprouting,NA,NA,NA
7396,PortoAlegre-CF,CF,PAL,none,33,C,4,CF-5,2009,under branchfall,NA,NA,NA
7405,PortoAlegre-CF,CF,PAL,none,42,A,2,CF-5,2009,under branchfall,NA,NA,NA
7524,PortoAlegre-CF,CF,PAL,none,169,A,3,CF-5,2009,under branchfall,NA,NA,NA
