"plot","habitat","ranch","bdffp_reserve_no","HA_ID_Number","tag_number","row","column","year","ht","shts","infl","code.notes","code2"
"2107","1-ha","DIM","2107",30,31,"A","7",1999,46,4,1,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2000,56,2,0,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2001,56,3,0,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2002,68,4,0,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2003,62,3,0,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2004,69,4,0,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2005,100,3,0,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2006,70,3,NA,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2007,70,3,NA,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2008,80,2,NA,NA,NA
"2107","1-ha","DIM","2107",30,31,"A","7",2009,54,2,NA,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",1998,52,3,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",31,32,"E","1",1999,48,3,0,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2000,49,2,0,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2001,49,2,0,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2002,24,2,0,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2003,21,1,0,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2004,26,1,0,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2005,1,1,0,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2006,22,1,NA,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2007,22,1,NA,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2008,22,2,NA,NA,NA
"2107","1-ha","DIM","2107",31,32,"E","1",2009,10,2,NA,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",1998,37,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",32,33,"B","7",1999,54,4,0,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2000,56,3,1,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2001,52,4,0,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2002,65,5,0,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2003,58,3,0,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2004,65,2,0,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2005,45,3,0,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2006,42,2,NA,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2007,43,3,NA,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2008,68,3,NA,NA,NA
"2107","1-ha","DIM","2107",32,33,"B","7",2009,99,4,NA,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",1998,50,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",33,34,"A","7",1999,58,3,0,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2000,43,2,0,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2001,53,2,0,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2002,68,2,0,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2003,48,3,0,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2004,51,2,1,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2005,44,2,0,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2006,51,1,NA,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2007,50,2,NA,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2008,74,3,NA,NA,NA
"2107","1-ha","DIM","2107",33,34,"A","7",2009,58,2,NA,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",1998,19,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",34,35,"C","8",1999,25,2,0,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2000,33,2,0,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2001,32,1,0,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2002,20,1,0,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2003,25,2,0,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2004,31,2,0,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2005,44,2,0,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2006,46,3,NA,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2007,60,3,1,NA,NA
"2107","1-ha","DIM","2107",34,35,"C","8",2008,60,3,NA,"ULY (3)",NA
"2107","1-ha","DIM","2107",34,35,"C","8",2009,63,4,NA,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",1998,20,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",35,36,"C","1",1999,26,2,0,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2000,20,2,0,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2001,10,2,0,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2002,14,1,0,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2003,10,2,0,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2004,7,1,0,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2005,8,1,0,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2006,9,1,NA,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2007,7,1,NA,NA,NA
"2107","1-ha","DIM","2107",35,36,"C","1",2008,NA,NA,NA,"dead (2)",NA
"2107","1-ha","DIM","2107",36,37,"A","10",1998,20,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",36,37,"A","10",1999,24,2,0,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2000,23,2,0,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2001,17,3,0,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2002,26,1,0,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2003,21,2,0,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2004,28,2,0,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2005,22,2,0,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2006,26,2,NA,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2007,26,2,NA,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2008,30,3,NA,NA,NA
"2107","1-ha","DIM","2107",36,37,"A","10",2009,48,3,NA,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",1998,25,1,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",37,38,"C","10",1999,20,1,0,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2000,20,2,0,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2001,20,2,0,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2002,20,2,0,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2003,25,3,0,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2004,51,4,0,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2005,51,3,0,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2006,62,3,NA,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2007,52,3,NA,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2008,58,3,NA,NA,NA
"2107","1-ha","DIM","2107",37,38,"C","10",2009,60,4,NA,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",1998,51,4,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",38,39,"C","9",1999,52,5,0,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",2000,51,5,0,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",2001,57,5,0,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",2002,55,4,0,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",2003,50,2,0,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",2004,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",38,39,"C","9",2005,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",38,39,"C","9",2006,53,3,NA,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",2007,50,4,1,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",2008,56,3,NA,NA,NA
"2107","1-ha","DIM","2107",38,39,"C","9",2009,50,3,NA,NA,NA
"2107","1-ha","DIM","2107",40,41,"E","4",1998,41,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",40,41,"E","4",1999,43,2,0,NA,NA
"2107","1-ha","DIM","2107",40,41,"E","4",2000,35,3,0,NA,NA
"2107","1-ha","DIM","2107",40,41,"E","4",2001,34,3,0,NA,NA
"2107","1-ha","DIM","2107",40,41,"E","4",2002,37,6,0,NA,NA
"2107","1-ha","DIM","2107",40,41,"E","4",2003,34,2,0,NA,NA
"2107","1-ha","DIM","2107",40,41,"E","4",2004,24,2,0,NA,NA
"2107","1-ha","DIM","2107",40,41,"E","4",2005,24,4,0,NA,NA
"2107","1-ha","DIM","2107",40,41,"E","4",2006,NA,NA,NA,"dead (2)",NA
"2107","1-ha","DIM","2107",41,42,"D","5",1998,48,3,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",41,42,"D","5",1999,37,3,0,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2000,39,4,0,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2001,38,4,0,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2002,39,5,0,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2003,35,6,0,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2004,36,5,0,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2005,34,7,0,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2006,34,6,NA,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2007,50,6,NA,NA,NA
"2107","1-ha","DIM","2107",41,42,"D","5",2008,43,3,NA,"ULY (3)",NA
"2107","1-ha","DIM","2107",41,42,"D","5",2009,32,4,NA,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",1998,29,3,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",42,43,"C","6",1999,30,5,0,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2000,40,5,0,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2001,37,5,0,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2002,33,5,0,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2003,36,6,0,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2004,47,2,0,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2005,25,2,0,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2006,27,4,NA,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2007,30,2,NA,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2008,25,2,NA,NA,NA
"2107","1-ha","DIM","2107",42,43,"C","6",2009,29,3,NA,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",1998,56,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",43,44,"C","8",1999,52,2,0,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2000,52,4,0,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2001,52,4,0,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2002,56,5,0,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2003,40,5,0,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2004,42,5,0,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2005,39,4,0,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2006,46,4,NA,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2007,43,4,NA,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2008,48,4,NA,NA,NA
"2107","1-ha","DIM","2107",43,44,"C","8",2009,68,4,NA,NA,NA
"2107","1-ha","DIM","2107",44,45,"C","8",1998,36,1,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",44,45,"C","8",1999,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",44,45,"C","8",2000,20,2,0,NA,NA
"2107","1-ha","DIM","2107",44,45,"C","8",2001,21,3,0,NA,NA
"2107","1-ha","DIM","2107",44,45,"C","8",2002,21,2,0,NA,NA
"2107","1-ha","DIM","2107",44,45,"C","8",2003,18,1,0,NA,NA
"2107","1-ha","DIM","2107",44,45,"C","8",2004,NA,NA,NA,"dead (2)",NA
"2107","1-ha","DIM","2107",45,46,"E","2",1998,17,1,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",45,46,"E","2",1999,12,2,0,NA,NA
"2107","1-ha","DIM","2107",45,46,"E","2",2000,14,1,0,NA,NA
"2107","1-ha","DIM","2107",45,46,"E","2",2001,13,1,0,NA,NA
"2107","1-ha","DIM","2107",45,46,"E","2",2002,17,1,0,NA,NA
"2107","1-ha","DIM","2107",45,46,"E","2",2003,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",45,46,"E","2",2004,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",45,46,"E","2",2005,5,1,0,NA,NA
"2107","1-ha","DIM","2107",45,46,"E","2",2006,25,2,NA,NA,NA
"2107","1-ha","DIM","2107",45,46,"E","2",2007,26,1,NA,NA,NA
"2107","1-ha","DIM","2107",45,46,"E","2",2008,27,2,NA,NA,NA
"2107","1-ha","DIM","2107",45,46,"E","2",2009,30,3,NA,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",1998,30,3,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",46,47,"C","6",1999,31,4,0,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2000,27,5,0,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2001,33,3,0,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2002,31,3,0,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2003,31,3,0,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2004,26,2,0,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2005,23,3,0,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2006,36,3,NA,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2007,42,2,NA,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2008,34,3,NA,NA,NA
"2107","1-ha","DIM","2107",46,47,"C","6",2009,34,6,NA,NA,NA
"2107","1-ha","DIM","2107",47,48,"D","6",1998,19,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",47,48,"D","6",1999,19,1,0,NA,NA
"2107","1-ha","DIM","2107",47,48,"D","6",2000,21,2,0,NA,NA
"2107","1-ha","DIM","2107",47,48,"D","6",2001,23,2,0,NA,NA
"2107","1-ha","DIM","2107",47,48,"D","6",2002,18,2,0,NA,NA
"2107","1-ha","DIM","2107",47,48,"D","6",2003,8,2,0,NA,NA
"2107","1-ha","DIM","2107",47,48,"D","6",2004,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",47,48,"D","6",2005,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",47,48,"D","6",2006,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",47,48,"D","6",2007,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",47,48,"D","6",2008,NA,NA,NA,NA,NA
"2107","1-ha","DIM","2107",47,48,"D","6",2009,NA,NA,NA,NA,NA
"2107","1-ha","DIM","2107",48,49,"D","2",1998,34,1,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",48,49,"D","2",1999,31,1,0,NA,NA
"2107","1-ha","DIM","2107",48,49,"D","2",2000,30,1,0,NA,NA
"2107","1-ha","DIM","2107",48,49,"D","2",2001,30,2,0,NA,NA
"2107","1-ha","DIM","2107",48,49,"D","2",2002,25,2,0,NA,NA
"2107","1-ha","DIM","2107",48,49,"D","2",2003,14,1,0,NA,NA
"2107","1-ha","DIM","2107",48,49,"D","2",2004,NA,NA,NA,"dead (2)",NA
"2107","1-ha","DIM","2107",49,50,"D","8",1998,27,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",49,50,"D","8",1999,38,2,0,NA,NA
"2107","1-ha","DIM","2107",49,50,"D","8",2000,10,2,0,NA,NA
"2107","1-ha","DIM","2107",49,50,"D","8",2001,15,1,0,NA,NA
"2107","1-ha","DIM","2107",49,50,"D","8",2002,13,1,0,NA,NA
"2107","1-ha","DIM","2107",49,50,"D","8",2003,13,1,0,NA,NA
"2107","1-ha","DIM","2107",49,50,"D","8",2004,NA,NA,NA,"dead (2)",NA
"2107","1-ha","DIM","2107",50,51,"D","6",1998,18,1,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",50,51,"D","6",1999,18,2,0,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2000,19,1,0,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2001,19,2,0,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2002,18,2,0,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2003,18,3,0,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2004,19,3,0,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2005,19,3,0,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2006,25,3,NA,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2007,30,4,NA,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2008,30,3,NA,NA,NA
"2107","1-ha","DIM","2107",50,51,"D","6",2009,28,3,NA,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",1998,56,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",51,52,"D","7",1999,44,2,0,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2000,51,2,0,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2001,55,2,0,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2002,70,2,0,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2003,40,3,0,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2004,59,2,0,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2005,63,2,0,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2006,50,2,NA,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2007,46,2,NA,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2008,35,2,NA,NA,NA
"2107","1-ha","DIM","2107",51,52,"D","7",2009,57,1,NA,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",1998,61,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",52,53,"C","8",1999,66,2,0,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2000,63,2,0,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2001,45,3,0,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2002,45,2,0,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2003,38,3,0,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2004,40,2,0,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2005,32,3,0,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2006,38,4,NA,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2007,43,3,NA,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2008,40,3,NA,NA,NA
"2107","1-ha","DIM","2107",52,53,"C","8",2009,51,3,NA,NA,NA
"2107","1-ha","DIM","2107",53,54,"D","3",1998,54,1,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",53,54,"D","3",1999,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",53,54,"D","3",2000,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",53,54,"D","3",2001,12,1,0,NA,NA
"2107","1-ha","DIM","2107",53,54,"D","3",2002,15,1,0,NA,NA
"2107","1-ha","DIM","2107",53,54,"D","3",2003,NA,NA,NA,"dead (2)",NA
"2107","1-ha","DIM","2107",54,55,"C","7",1998,32,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",54,55,"C","7",1999,41,3,0,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2000,26,4,0,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2001,38,4,0,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2002,32,5,0,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2003,40,2,0,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2004,49,3,0,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2005,65,4,0,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2006,47,4,1,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2007,54,3,NA,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2008,49,4,NA,NA,NA
"2107","1-ha","DIM","2107",54,55,"C","7",2009,37,5,NA,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",1998,65,4,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",55,56,"D","8",1999,43,3,0,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2000,50,5,1,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2001,58,5,1,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2002,56,3,0,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2003,55,2,0,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2004,40,1,0,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2005,45,2,0,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2006,39,2,NA,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2007,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",55,56,"D","8",2008,38,2,NA,NA,NA
"2107","1-ha","DIM","2107",55,56,"D","8",2009,90,6,NA,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",1998,24,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",56,57,"B","6",1999,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",56,57,"B","6",2000,NA,NA,NA,"plant missing (60)",NA
"2107","1-ha","DIM","2107",56,57,"B","6",2001,13,2,0,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",2002,13,2,0,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",2003,9,1,0,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",2004,8,1,0,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",2005,8,1,0,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",2006,26,1,NA,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",2007,18,1,NA,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",2008,30,2,NA,NA,NA
"2107","1-ha","DIM","2107",56,57,"B","6",2009,37,3,NA,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",1998,24,3,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",57,58,"C","5",1999,22,3,0,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2000,27,3,0,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2001,25,2,0,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2002,27,2,0,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2003,25,2,0,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2004,29,2,0,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2005,28,3,0,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2006,33,3,NA,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2007,30,3,NA,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2008,50,2,NA,NA,NA
"2107","1-ha","DIM","2107",57,58,"C","5",2009,50,3,NA,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",1998,26,1,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",58,59,"B","6",1999,23,2,0,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2000,26,2,0,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2001,37,2,0,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2002,33,2,0,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2003,35,2,0,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2004,31,2,0,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2005,25,2,0,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2006,35,3,NA,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2007,45,2,NA,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2008,47,1,NA,NA,NA
"2107","1-ha","DIM","2107",58,59,"B","6",2009,36,2,NA,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",1998,13,1,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",59,60,"D","3",1999,11,1,0,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2000,10,1,0,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2001,10,1,0,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2002,14,1,0,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2003,12,1,0,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2004,12,1,0,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2005,10,1,0,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2006,10,2,NA,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2007,10,1,NA,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2008,15,2,NA,NA,NA
"2107","1-ha","DIM","2107",59,60,"D","3",2009,14,2,NA,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",1998,28,2,0,NA,"initial.tag.yr"
"2107","1-ha","DIM","2107",60,62,"B","1",1999,29,2,0,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2000,26,2,0,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2001,32,3,0,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2002,31,3,0,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2003,23,4,0,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2004,20,5,0,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2005,28,2,0,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2006,23,3,NA,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2007,27,3,NA,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2008,32,4,NA,NA,NA
"2107","1-ha","DIM","2107",60,62,"B","1",2009,40,6,NA,NA,NA
"2107","1-ha","DIM","2107",61,63,"B","4",1998,23,2,0,NA,"initial.tag.yr"
