HA_ID_Number,plot,habitat,ranch,bdffp_no,yr_isolated
3388,FF-6,ten,EST,1202,1980
3389,FF-6,ten,EST,1202,1980
3390,FF-6,ten,EST,1202,1980
3391,FF-6,ten,EST,1202,1980
3392,FF-6,ten,EST,1202,1980
3393,FF-6,ten,EST,1202,1980
2612,FF-6,ten,EST,1202,1980
2613,FF-6,ten,EST,1202,1980
2614,FF-6,ten,EST,1202,1980
2700,FF-6,ten,EST,1202,1980
2709,FF-6,ten,EST,1202,1980
2836,FF-6,ten,EST,1202,1980
3204,FF-6,ten,EST,1202,1980
3238,FF-6,ten,EST,1202,1980
3277,FF-6,ten,EST,1202,1980
3335,FF-6,ten,EST,1202,1980
3336,FF-6,ten,EST,1202,1980
3339,FF-6,ten,EST,1202,1980
3358,FF-6,ten,EST,1202,1980
3378,FF-6,ten,EST,1202,1980
3379,FF-6,ten,EST,1202,1980
3380,FF-6,ten,EST,1202,1980
3381,FF-6,ten,EST,1202,1980
3382,FF-6,ten,EST,1202,1980
3383,FF-6,ten,EST,1202,1980
2619,FF-6,ten,EST,1202,1980
2735,FF-6,ten,EST,1202,1980
2902,FF-6,ten,EST,1202,1980
2909,FF-6,ten,EST,1202,1980
2928,FF-6,ten,EST,1202,1980
2936,FF-6,ten,EST,1202,1980
3074,FF-6,ten,EST,1202,1980
3161,FF-6,ten,EST,1202,1980
3170,FF-6,ten,EST,1202,1980
3181,FF-6,ten,EST,1202,1980
3333,FF-6,ten,EST,1202,1980
3334,FF-6,ten,EST,1202,1980
3376,FF-6,ten,EST,1202,1980
3377,FF-6,ten,EST,1202,1980
2622,FF-6,ten,EST,1202,1980
2623,FF-6,ten,EST,1202,1980
2624,FF-6,ten,EST,1202,1980
2726,FF-6,ten,EST,1202,1980
2730,FF-6,ten,EST,1202,1980
2732,FF-6,ten,EST,1202,1980
2745,FF-6,ten,EST,1202,1980
2753,FF-6,ten,EST,1202,1980
2869,FF-6,ten,EST,1202,1980
3064,FF-6,ten,EST,1202,1980
3118,FF-6,ten,EST,1202,1980
3123,FF-6,ten,EST,1202,1980
3158,FF-6,ten,EST,1202,1980
3177,FF-6,ten,EST,1202,1980
3286,FF-6,ten,EST,1202,1980
3303,FF-6,ten,EST,1202,1980
2677,FF-6,ten,EST,1202,1980
2900,FF-6,ten,EST,1202,1980
2903,FF-6,ten,EST,1202,1980
2906,FF-6,ten,EST,1202,1980
2908,FF-6,ten,EST,1202,1980
2918,FF-6,ten,EST,1202,1980
2920,FF-6,ten,EST,1202,1980
2922,FF-6,ten,EST,1202,1980
2925,FF-6,ten,EST,1202,1980
2934,FF-6,ten,EST,1202,1980
2944,FF-6,ten,EST,1202,1980
2954,FF-6,ten,EST,1202,1980
3025,FF-6,ten,EST,1202,1980
3029,FF-6,ten,EST,1202,1980
3035,FF-6,ten,EST,1202,1980
3110,FF-6,ten,EST,1202,1980
3149,FF-6,ten,EST,1202,1980
3193,FF-6,ten,EST,1202,1980
3287,FF-6,ten,EST,1202,1980
2653,FF-6,ten,EST,1202,1980
2953,FF-6,ten,EST,1202,1980
3024,FF-6,ten,EST,1202,1980
2721,FF-6,ten,EST,1202,1980
2742,FF-6,ten,EST,1202,1980
2743,FF-6,ten,EST,1202,1980
3134,FF-6,ten,EST,1202,1980
3253,FF-6,ten,EST,1202,1980
3323,FF-6,ten,EST,1202,1980
3324,FF-6,ten,EST,1202,1980
2887,FF-6,ten,EST,1202,1980
3084,FF-6,ten,EST,1202,1980
3098,FF-6,ten,EST,1202,1980
3115,FF-6,ten,EST,1202,1980
3179,FF-6,ten,EST,1202,1980
3183,FF-6,ten,EST,1202,1980
3184,FF-6,ten,EST,1202,1980
3194,FF-6,ten,EST,1202,1980
3209,FF-6,ten,EST,1202,1980
3222,FF-6,ten,EST,1202,1980
3223,FF-6,ten,EST,1202,1980
3229,FF-6,ten,EST,1202,1980
2596,FF-6,ten,EST,1202,1980
2597,FF-6,ten,EST,1202,1980
2703,FF-6,ten,EST,1202,1980
2737,FF-6,ten,EST,1202,1980
2741,FF-6,ten,EST,1202,1980
2761,FF-6,ten,EST,1202,1980
2814,FF-6,ten,EST,1202,1980
2848,FF-6,ten,EST,1202,1980
2891,FF-6,ten,EST,1202,1980
2973,FF-6,ten,EST,1202,1980
2976,FF-6,ten,EST,1202,1980
2983,FF-6,ten,EST,1202,1980
3099,FF-6,ten,EST,1202,1980
3114,FF-6,ten,EST,1202,1980
3165,FF-6,ten,EST,1202,1980
3188,FF-6,ten,EST,1202,1980
3196,FF-6,ten,EST,1202,1980
3200,FF-6,ten,EST,1202,1980
3201,FF-6,ten,EST,1202,1980
3211,FF-6,ten,EST,1202,1980
2705,FF-6,ten,EST,1202,1980
2713,FF-6,ten,EST,1202,1980
2731,FF-6,ten,EST,1202,1980
2744,FF-6,ten,EST,1202,1980
2748,FF-6,ten,EST,1202,1980
2817,FF-6,ten,EST,1202,1980
2857,FF-6,ten,EST,1202,1980
2863,FF-6,ten,EST,1202,1980
2890,FF-6,ten,EST,1202,1980
2985,FF-6,ten,EST,1202,1980
2988,FF-6,ten,EST,1202,1980
2990,FF-6,ten,EST,1202,1980
3001,FF-6,ten,EST,1202,1980
3067,FF-6,ten,EST,1202,1980
3093,FF-6,ten,EST,1202,1980
3101,FF-6,ten,EST,1202,1980
3116,FF-6,ten,EST,1202,1980
3163,FF-6,ten,EST,1202,1980
3167,FF-6,ten,EST,1202,1980
3187,FF-6,ten,EST,1202,1980
3199,FF-6,ten,EST,1202,1980
3214,FF-6,ten,EST,1202,1980
3219,FF-6,ten,EST,1202,1980
3220,FF-6,ten,EST,1202,1980
3231,FF-6,ten,EST,1202,1980
3232,FF-6,ten,EST,1202,1980
3261,FF-6,ten,EST,1202,1980
3307,FF-6,ten,EST,1202,1980
3308,FF-6,ten,EST,1202,1980
3309,FF-6,ten,EST,1202,1980
3310,FF-6,ten,EST,1202,1980
3311,FF-6,ten,EST,1202,1980
3312,FF-6,ten,EST,1202,1980
3313,FF-6,ten,EST,1202,1980
3314,FF-6,ten,EST,1202,1980
3315,FF-6,ten,EST,1202,1980
2746,FF-6,ten,EST,1202,1980
2606,FF-6,ten,EST,1202,1980
2607,FF-6,ten,EST,1202,1980
2608,FF-6,ten,EST,1202,1980
2609,FF-6,ten,EST,1202,1980
2610,FF-6,ten,EST,1202,1980
2715,FF-6,ten,EST,1202,1980
2729,FF-6,ten,EST,1202,1980
2739,FF-6,ten,EST,1202,1980
2851,FF-6,ten,EST,1202,1980
2874,FF-6,ten,EST,1202,1980
2992,FF-6,ten,EST,1202,1980
2994,FF-6,ten,EST,1202,1980
2997,FF-6,ten,EST,1202,1980
3013,FF-6,ten,EST,1202,1980
3155,FF-6,ten,EST,1202,1980
3156,FF-6,ten,EST,1202,1980
3263,FF-6,ten,EST,1202,1980
3264,FF-6,ten,EST,1202,1980
3265,FF-6,ten,EST,1202,1980
3266,FF-6,ten,EST,1202,1980
3291,FF-6,ten,EST,1202,1980
3373,FF-6,ten,EST,1202,1980
3375,FF-6,ten,EST,1202,1980
2611,FF-6,ten,EST,1202,1980
2749,FF-6,ten,EST,1202,1980
2798,FF-6,ten,EST,1202,1980
2846,FF-6,ten,EST,1202,1980
3015,FF-6,ten,EST,1202,1980
3019,FF-6,ten,EST,1202,1980
3023,FF-6,ten,EST,1202,1980
3040,FF-6,ten,EST,1202,1980
3046,FF-6,ten,EST,1202,1980
3092,FF-6,ten,EST,1202,1980
3143,FF-6,ten,EST,1202,1980
3145,FF-6,ten,EST,1202,1980
3146,FF-6,ten,EST,1202,1980
3191,FF-6,ten,EST,1202,1980
3240,FF-6,ten,EST,1202,1980
3276,FF-6,ten,EST,1202,1980
2860,FF-6,ten,EST,1202,1980
2912,FF-6,ten,EST,1202,1980
2914,FF-6,ten,EST,1202,1980
2933,FF-6,ten,EST,1202,1980
2937,FF-6,ten,EST,1202,1980
2913,FF-6,ten,EST,1202,1980
2916,FF-6,ten,EST,1202,1980
2927,FF-6,ten,EST,1202,1980
3060,FF-6,ten,EST,1202,1980
3061,FF-6,ten,EST,1202,1980
3063,FF-6,ten,EST,1202,1980
3068,FF-6,ten,EST,1202,1980
3069,FF-6,ten,EST,1202,1980
3119,FF-6,ten,EST,1202,1980
3243,FF-6,ten,EST,1202,1980
3244,FF-6,ten,EST,1202,1980
3245,FF-6,ten,EST,1202,1980
2630,FF-6,ten,EST,1202,1980
2638,FF-6,ten,EST,1202,1980
2645,FF-6,ten,EST,1202,1980
2648,FF-6,ten,EST,1202,1980
2657,FF-6,ten,EST,1202,1980
2673,FF-6,ten,EST,1202,1980
2917,FF-6,ten,EST,1202,1980
2921,FF-6,ten,EST,1202,1980
2924,FF-6,ten,EST,1202,1980
2941,FF-6,ten,EST,1202,1980
2960,FF-6,ten,EST,1202,1980
3043,FF-6,ten,EST,1202,1980
3044,FF-6,ten,EST,1202,1980
3053,FF-6,ten,EST,1202,1980
3090,FF-6,ten,EST,1202,1980
3095,FF-6,ten,EST,1202,1980
3198,FF-6,ten,EST,1202,1980
3285,FF-6,ten,EST,1202,1980
3302,FF-6,ten,EST,1202,1980
3330,FF-6,ten,EST,1202,1980
2629,FF-6,ten,EST,1202,1980
2636,FF-6,ten,EST,1202,1980
2665,FF-6,ten,EST,1202,1980
2676,FF-6,ten,EST,1202,1980
2859,FF-6,ten,EST,1202,1980
2952,FF-6,ten,EST,1202,1980
2955,FF-6,ten,EST,1202,1980
2957,FF-6,ten,EST,1202,1980
2959,FF-6,ten,EST,1202,1980
3288,FF-6,ten,EST,1202,1980
2578,FF-6,ten,EST,1202,1980
2579,FF-6,ten,EST,1202,1980
2707,FF-6,ten,EST,1202,1980
2759,FF-6,ten,EST,1202,1980
2877,FF-6,ten,EST,1202,1980
2894,FF-6,ten,EST,1202,1980
3135,FF-6,ten,EST,1202,1980
3140,FF-6,ten,EST,1202,1980
3144,FF-6,ten,EST,1202,1980
3322,FF-6,ten,EST,1202,1980
3367,FF-6,ten,EST,1202,1980
3369,FF-6,ten,EST,1202,1980
3370,FF-6,ten,EST,1202,1980
3371,FF-6,ten,EST,1202,1980
3372,FF-6,ten,EST,1202,1980
3394,FF-6,ten,EST,1202,1980
3401,FF-6,ten,EST,1202,1980
2585,FF-6,ten,EST,1202,1980
2586,FF-6,ten,EST,1202,1980
2587,FF-6,ten,EST,1202,1980
2822,FF-6,ten,EST,1202,1980
3317,FF-6,ten,EST,1202,1980
3400,FF-6,ten,EST,1202,1980
2704,FF-6,ten,EST,1202,1980
2791,FF-6,ten,EST,1202,1980
2804,FF-6,ten,EST,1202,1980
2889,FF-6,ten,EST,1202,1980
3106,FF-6,ten,EST,1202,1980
3169,FF-6,ten,EST,1202,1980
3352,FF-6,ten,EST,1202,1980
2595,FF-6,ten,EST,1202,1980
2765,FF-6,ten,EST,1202,1980
2766,FF-6,ten,EST,1202,1980
2771,FF-6,ten,EST,1202,1980
2772,FF-6,ten,EST,1202,1980
2773,FF-6,ten,EST,1202,1980
2781,FF-6,ten,EST,1202,1980
2828,FF-6,ten,EST,1202,1980
2842,FF-6,ten,EST,1202,1980
2870,FF-6,ten,EST,1202,1980
2964,FF-6,ten,EST,1202,1980
2972,FF-6,ten,EST,1202,1980
2974,FF-6,ten,EST,1202,1980
2996,FF-6,ten,EST,1202,1980
2999,FF-6,ten,EST,1202,1980
3171,FF-6,ten,EST,1202,1980
3172,FF-6,ten,EST,1202,1980
3212,FF-6,ten,EST,1202,1980
3217,FF-6,ten,EST,1202,1980
3233,FF-6,ten,EST,1202,1980
3234,FF-6,ten,EST,1202,1980
3260,FF-6,ten,EST,1202,1980
3395,FF-6,ten,EST,1202,1980
3397,FF-6,ten,EST,1202,1980
2600,FF-6,ten,EST,1202,1980
2615,FF-6,ten,EST,1202,1980
2777,FF-6,ten,EST,1202,1980
2785,FF-6,ten,EST,1202,1980
2812,FF-6,ten,EST,1202,1980
2820,FF-6,ten,EST,1202,1980
2824,FF-6,ten,EST,1202,1980
2825,FF-6,ten,EST,1202,1980
2826,FF-6,ten,EST,1202,1980
2829,FF-6,ten,EST,1202,1980
2831,FF-6,ten,EST,1202,1980
2844,FF-6,ten,EST,1202,1980
2849,FF-6,ten,EST,1202,1980
2850,FF-6,ten,EST,1202,1980
2856,FF-6,ten,EST,1202,1980
2862,FF-6,ten,EST,1202,1980
2866,FF-6,ten,EST,1202,1980
2885,FF-6,ten,EST,1202,1980
2888,FF-6,ten,EST,1202,1980
2896,FF-6,ten,EST,1202,1980
2970,FF-6,ten,EST,1202,1980
2971,FF-6,ten,EST,1202,1980
2975,FF-6,ten,EST,1202,1980
2978,FF-6,ten,EST,1202,1980
2981,FF-6,ten,EST,1202,1980
2993,FF-6,ten,EST,1202,1980
2998,FF-6,ten,EST,1202,1980
3002,FF-6,ten,EST,1202,1980
3007,FF-6,ten,EST,1202,1980
3010,FF-6,ten,EST,1202,1980
3051,FF-6,ten,EST,1202,1980
3132,FF-6,ten,EST,1202,1980
3153,FF-6,ten,EST,1202,1980
3252,FF-6,ten,EST,1202,1980
3256,FF-6,ten,EST,1202,1980
3267,FF-6,ten,EST,1202,1980
3268,FF-6,ten,EST,1202,1980
3292,FF-6,ten,EST,1202,1980
3306,FF-6,ten,EST,1202,1980
3359,FF-6,ten,EST,1202,1980
3360,FF-6,ten,EST,1202,1980
3396,FF-6,ten,EST,1202,1980
2620,FF-6,ten,EST,1202,1980
2621,FF-6,ten,EST,1202,1980
2793,FF-6,ten,EST,1202,1980
2809,FF-6,ten,EST,1202,1980
2835,FF-6,ten,EST,1202,1980
2858,FF-6,ten,EST,1202,1980
2883,FF-6,ten,EST,1202,1980
2892,FF-6,ten,EST,1202,1980
3052,FF-6,ten,EST,1202,1980
3058,FF-6,ten,EST,1202,1980
3137,FF-6,ten,EST,1202,1980
3205,FF-6,ten,EST,1202,1980
2792,FF-6,ten,EST,1202,1980
2795,FF-6,ten,EST,1202,1980
2867,FF-6,ten,EST,1202,1980
2875,FF-6,ten,EST,1202,1980
2935,FF-6,ten,EST,1202,1980
2943,FF-6,ten,EST,1202,1980
3120,FF-6,ten,EST,1202,1980
3121,FF-6,ten,EST,1202,1980
3148,FF-6,ten,EST,1202,1980
3151,FF-6,ten,EST,1202,1980
3197,FF-6,ten,EST,1202,1980
2625,FF-6,ten,EST,1202,1980
2626,FF-6,ten,EST,1202,1980
2640,FF-6,ten,EST,1202,1980
2641,FF-6,ten,EST,1202,1980
2643,FF-6,ten,EST,1202,1980
2646,FF-6,ten,EST,1202,1980
2652,FF-6,ten,EST,1202,1980
2656,FF-6,ten,EST,1202,1980
2661,FF-6,ten,EST,1202,1980
2664,FF-6,ten,EST,1202,1980
2667,FF-6,ten,EST,1202,1980
2668,FF-6,ten,EST,1202,1980
2669,FF-6,ten,EST,1202,1980
2674,FF-6,ten,EST,1202,1980
2693,FF-6,ten,EST,1202,1980
2805,FF-6,ten,EST,1202,1980
2898,FF-6,ten,EST,1202,1980
2911,FF-6,ten,EST,1202,1980
2926,FF-6,ten,EST,1202,1980
2939,FF-6,ten,EST,1202,1980
2940,FF-6,ten,EST,1202,1980
3026,FF-6,ten,EST,1202,1980
3028,FF-6,ten,EST,1202,1980
3054,FF-6,ten,EST,1202,1980
3208,FF-6,ten,EST,1202,1980
3242,FF-6,ten,EST,1202,1980
3283,FF-6,ten,EST,1202,1980
3331,FF-6,ten,EST,1202,1980
3332,FF-6,ten,EST,1202,1980
2631,FF-6,ten,EST,1202,1980
2632,FF-6,ten,EST,1202,1980
2635,FF-6,ten,EST,1202,1980
2637,FF-6,ten,EST,1202,1980
2639,FF-6,ten,EST,1202,1980
2642,FF-6,ten,EST,1202,1980
2644,FF-6,ten,EST,1202,1980
2647,FF-6,ten,EST,1202,1980
2649,FF-6,ten,EST,1202,1980
2650,FF-6,ten,EST,1202,1980
2651,FF-6,ten,EST,1202,1980
2660,FF-6,ten,EST,1202,1980
2666,FF-6,ten,EST,1202,1980
2687,FF-6,ten,EST,1202,1980
2691,FF-6,ten,EST,1202,1980
2695,FF-6,ten,EST,1202,1980
2698,FF-6,ten,EST,1202,1980
2904,FF-6,ten,EST,1202,1980
2905,FF-6,ten,EST,1202,1980
2907,FF-6,ten,EST,1202,1980
2930,FF-6,ten,EST,1202,1980
2932,FF-6,ten,EST,1202,1980
2947,FF-6,ten,EST,1202,1980
3027,FF-6,ten,EST,1202,1980
3050,FF-6,ten,EST,1202,1980
3056,FF-6,ten,EST,1202,1980
3109,FF-6,ten,EST,1202,1980
3136,FF-6,ten,EST,1202,1980
3202,FF-6,ten,EST,1202,1980
3206,FF-6,ten,EST,1202,1980
3284,FF-6,ten,EST,1202,1980
3300,FF-6,ten,EST,1202,1980
3301,FF-6,ten,EST,1202,1980
3327,FF-6,ten,EST,1202,1980
3328,FF-6,ten,EST,1202,1980
2654,FF-6,ten,EST,1202,1980
2659,FF-6,ten,EST,1202,1980
2663,FF-6,ten,EST,1202,1980
2684,FF-6,ten,EST,1202,1980
2685,FF-6,ten,EST,1202,1980
2686,FF-6,ten,EST,1202,1980
2696,FF-6,ten,EST,1202,1980
2946,FF-6,ten,EST,1202,1980
2948,FF-6,ten,EST,1202,1980
2949,FF-6,ten,EST,1202,1980
2950,FF-6,ten,EST,1202,1980
3045,FF-6,ten,EST,1202,1980
3289,FF-6,ten,EST,1202,1980
3290,FF-6,ten,EST,1202,1980
3298,FF-6,ten,EST,1202,1980
3299,FF-6,ten,EST,1202,1980
3347,FF-6,ten,EST,1202,1980
3348,FF-6,ten,EST,1202,1980
3349,FF-6,ten,EST,1202,1980
2580,FF-6,ten,EST,1202,1980
2717,FF-6,ten,EST,1202,1980
2756,FF-6,ten,EST,1202,1980
2841,FF-6,ten,EST,1202,1980
2893,FF-6,ten,EST,1202,1980
3004,FF-6,ten,EST,1202,1980
3094,FF-6,ten,EST,1202,1980
3147,FF-6,ten,EST,1202,1980
3178,FF-6,ten,EST,1202,1980
3182,FF-6,ten,EST,1202,1980
3190,FF-6,ten,EST,1202,1980
3321,FF-6,ten,EST,1202,1980
3365,FF-6,ten,EST,1202,1980
3366,FF-6,ten,EST,1202,1980
2811,FF-6,ten,EST,1202,1980
3235,FF-6,ten,EST,1202,1980
3329,FF-6,ten,EST,1202,1980
3368,FF-6,ten,EST,1202,1980
2712,FF-6,ten,EST,1202,1980
2718,FF-6,ten,EST,1202,1980
2797,FF-6,ten,EST,1202,1980
2801,FF-6,ten,EST,1202,1980
2827,FF-6,ten,EST,1202,1980
2838,FF-6,ten,EST,1202,1980
2880,FF-6,ten,EST,1202,1980
2897,FF-6,ten,EST,1202,1980
3216,FF-6,ten,EST,1202,1980
2591,FF-6,ten,EST,1202,1980
2592,FF-6,ten,EST,1202,1980
2593,FF-6,ten,EST,1202,1980
2594,FF-6,ten,EST,1202,1980
2767,FF-6,ten,EST,1202,1980
2768,FF-6,ten,EST,1202,1980
2819,FF-6,ten,EST,1202,1980
2833,FF-6,ten,EST,1202,1980
3000,FF-6,ten,EST,1202,1980
3006,FF-6,ten,EST,1202,1980
3173,FF-6,ten,EST,1202,1980
2616,FF-6,ten,EST,1202,1980
2617,FF-6,ten,EST,1202,1980
2776,FF-6,ten,EST,1202,1980
2778,FF-6,ten,EST,1202,1980
2803,FF-6,ten,EST,1202,1980
2830,FF-6,ten,EST,1202,1980
2839,FF-6,ten,EST,1202,1980
2843,FF-6,ten,EST,1202,1980
2852,FF-6,ten,EST,1202,1980
2853,FF-6,ten,EST,1202,1980
2854,FF-6,ten,EST,1202,1980
2855,FF-6,ten,EST,1202,1980
2864,FF-6,ten,EST,1202,1980
2881,FF-6,ten,EST,1202,1980
2882,FF-6,ten,EST,1202,1980
2967,FF-6,ten,EST,1202,1980
2977,FF-6,ten,EST,1202,1980
2984,FF-6,ten,EST,1202,1980
2986,FF-6,ten,EST,1202,1980
2991,FF-6,ten,EST,1202,1980
3003,FF-6,ten,EST,1202,1980
3009,FF-6,ten,EST,1202,1980
3012,FF-6,ten,EST,1202,1980
3133,FF-6,ten,EST,1202,1980
3139,FF-6,ten,EST,1202,1980
3269,FF-6,ten,EST,1202,1980
3270,FF-6,ten,EST,1202,1980
3271,FF-6,ten,EST,1202,1980
3272,FF-6,ten,EST,1202,1980
3273,FF-6,ten,EST,1202,1980
3293,FF-6,ten,EST,1202,1980
3294,FF-6,ten,EST,1202,1980
3304,FF-6,ten,EST,1202,1980
3305,FF-6,ten,EST,1202,1980
3361,FF-6,ten,EST,1202,1980
3402,FF-6,ten,EST,1202,1980
2774,FF-6,ten,EST,1202,1980
2783,FF-6,ten,EST,1202,1980
2786,FF-6,ten,EST,1202,1980
2787,FF-6,ten,EST,1202,1980
2789,FF-6,ten,EST,1202,1980
2823,FF-6,ten,EST,1202,1980
2847,FF-6,ten,EST,1202,1980
2865,FF-6,ten,EST,1202,1980
2868,FF-6,ten,EST,1202,1980
2871,FF-6,ten,EST,1202,1980
2873,FF-6,ten,EST,1202,1980
2879,FF-6,ten,EST,1202,1980
2886,FF-6,ten,EST,1202,1980
2961,FF-6,ten,EST,1202,1980
2962,FF-6,ten,EST,1202,1980
2963,FF-6,ten,EST,1202,1980
3005,FF-6,ten,EST,1202,1980
3017,FF-6,ten,EST,1202,1980
3018,FF-6,ten,EST,1202,1980
3022,FF-6,ten,EST,1202,1980
3047,FF-6,ten,EST,1202,1980
3049,FF-6,ten,EST,1202,1980
3059,FF-6,ten,EST,1202,1980
3142,FF-6,ten,EST,1202,1980
3180,FF-6,ten,EST,1202,1980
2794,FF-6,ten,EST,1202,1980
2796,FF-6,ten,EST,1202,1980
2799,FF-6,ten,EST,1202,1980
2800,FF-6,ten,EST,1202,1980
2802,FF-6,ten,EST,1202,1980
2806,FF-6,ten,EST,1202,1980
2807,FF-6,ten,EST,1202,1980
2808,FF-6,ten,EST,1202,1980
2834,FF-6,ten,EST,1202,1980
2919,FF-6,ten,EST,1202,1980
2923,FF-6,ten,EST,1202,1980
3062,FF-6,ten,EST,1202,1980
3065,FF-6,ten,EST,1202,1980
3066,FF-6,ten,EST,1202,1980
3071,FF-6,ten,EST,1202,1980
3072,FF-6,ten,EST,1202,1980
3073,FF-6,ten,EST,1202,1980
3077,FF-6,ten,EST,1202,1980
3079,FF-6,ten,EST,1202,1980
3080,FF-6,ten,EST,1202,1980
3081,FF-6,ten,EST,1202,1980
3083,FF-6,ten,EST,1202,1980
3122,FF-6,ten,EST,1202,1980
3131,FF-6,ten,EST,1202,1980
3141,FF-6,ten,EST,1202,1980
3168,FF-6,ten,EST,1202,1980
3207,FF-6,ten,EST,1202,1980
3236,FF-6,ten,EST,1202,1980
3278,FF-6,ten,EST,1202,1980
2675,FF-6,ten,EST,1202,1980
2688,FF-6,ten,EST,1202,1980
2690,FF-6,ten,EST,1202,1980
2694,FF-6,ten,EST,1202,1980
2899,FF-6,ten,EST,1202,1980
3032,FF-6,ten,EST,1202,1980
3041,FF-6,ten,EST,1202,1980
3042,FF-6,ten,EST,1202,1980
3048,FF-6,ten,EST,1202,1980
3282,FF-6,ten,EST,1202,1980
3337,FF-6,ten,EST,1202,1980
3338,FF-6,ten,EST,1202,1980
2678,FF-6,ten,EST,1202,1980
2931,FF-6,ten,EST,1202,1980
2956,FF-6,ten,EST,1202,1980
3096,FF-6,ten,EST,1202,1980
2655,FF-6,ten,EST,1202,1980
2671,FF-6,ten,EST,1202,1980
2680,FF-6,ten,EST,1202,1980
2682,FF-6,ten,EST,1202,1980
2683,FF-6,ten,EST,1202,1980
2958,FF-6,ten,EST,1202,1980
3016,FF-6,ten,EST,1202,1980
3021,FF-6,ten,EST,1202,1980
3030,FF-6,ten,EST,1202,1980
3057,FF-6,ten,EST,1202,1980
3102,FF-6,ten,EST,1202,1980
3257,FF-6,ten,EST,1202,1980
3280,FF-6,ten,EST,1202,1980
3281,FF-6,ten,EST,1202,1980
3296,FF-6,ten,EST,1202,1980
3297,FF-6,ten,EST,1202,1980
3346,FF-6,ten,EST,1202,1980
2582,FF-6,ten,EST,1202,1980
2583,FF-6,ten,EST,1202,1980
2710,FF-6,ten,EST,1202,1980
2733,FF-6,ten,EST,1202,1980
2740,FF-6,ten,EST,1202,1980
2752,FF-6,ten,EST,1202,1980
2755,FF-6,ten,EST,1202,1980
2790,FF-6,ten,EST,1202,1980
2818,FF-6,ten,EST,1202,1980
2837,FF-6,ten,EST,1202,1980
2884,FF-6,ten,EST,1202,1980
2895,FF-6,ten,EST,1202,1980
3157,FF-6,ten,EST,1202,1980
3159,FF-6,ten,EST,1202,1980
3160,FF-6,ten,EST,1202,1980
3192,FF-6,ten,EST,1202,1980
3203,FF-6,ten,EST,1202,1980
3210,FF-6,ten,EST,1202,1980
3215,FF-6,ten,EST,1202,1980
3218,FF-6,ten,EST,1202,1980
3221,FF-6,ten,EST,1202,1980
3224,FF-6,ten,EST,1202,1980
3259,FF-6,ten,EST,1202,1980
3320,FF-6,ten,EST,1202,1980
3350,FF-6,ten,EST,1202,1980
3364,FF-6,ten,EST,1202,1980
3399,FF-6,ten,EST,1202,1980
2584,FF-6,ten,EST,1202,1980
2589,FF-6,ten,EST,1202,1980
2701,FF-6,ten,EST,1202,1980
2702,FF-6,ten,EST,1202,1980
2720,FF-6,ten,EST,1202,1980
2754,FF-6,ten,EST,1202,1980
2762,FF-6,ten,EST,1202,1980
2821,FF-6,ten,EST,1202,1980
2845,FF-6,ten,EST,1202,1980
2876,FF-6,ten,EST,1202,1980
3113,FF-6,ten,EST,1202,1980
3225,FF-6,ten,EST,1202,1980
3226,FF-6,ten,EST,1202,1980
3227,FF-6,ten,EST,1202,1980
3228,FF-6,ten,EST,1202,1980
3237,FF-6,ten,EST,1202,1980
3246,FF-6,ten,EST,1202,1980
3247,FF-6,ten,EST,1202,1980
3248,FF-6,ten,EST,1202,1980
3249,FF-6,ten,EST,1202,1980
3250,FF-6,ten,EST,1202,1980
3251,FF-6,ten,EST,1202,1980
3258,FF-6,ten,EST,1202,1980
3316,FF-6,ten,EST,1202,1980
3318,FF-6,ten,EST,1202,1980
3319,FF-6,ten,EST,1202,1980
3363,FF-6,ten,EST,1202,1980
3398,FF-6,ten,EST,1202,1980
2590,FF-6,ten,EST,1202,1980
2711,FF-6,ten,EST,1202,1980
2714,FF-6,ten,EST,1202,1980
2724,FF-6,ten,EST,1202,1980
2725,FF-6,ten,EST,1202,1980
2736,FF-6,ten,EST,1202,1980
2751,FF-6,ten,EST,1202,1980
2763,FF-6,ten,EST,1202,1980
2769,FF-6,ten,EST,1202,1980
2810,FF-6,ten,EST,1202,1980
2832,FF-6,ten,EST,1202,1980
3351,FF-6,ten,EST,1202,1980
3357,FF-6,ten,EST,1202,1980
2764,FF-6,ten,EST,1202,1980
2770,FF-6,ten,EST,1202,1980
2815,FF-6,ten,EST,1202,1980
3362,FF-6,ten,EST,1202,1980
2618,FF-6,ten,EST,1202,1980
2965,FF-6,ten,EST,1202,1980
2987,FF-6,ten,EST,1202,1980
2995,FF-6,ten,EST,1202,1980
3008,FF-6,ten,EST,1202,1980
3014,FF-6,ten,EST,1202,1980
3036,FF-6,ten,EST,1202,1980
3037,FF-6,ten,EST,1202,1980
3038,FF-6,ten,EST,1202,1980
3039,FF-6,ten,EST,1202,1980
3055,FF-6,ten,EST,1202,1980
3185,FF-6,ten,EST,1202,1980
3274,FF-6,ten,EST,1202,1980
3275,FF-6,ten,EST,1202,1980
2775,FF-6,ten,EST,1202,1980
2872,FF-6,ten,EST,1202,1980
3020,FF-6,ten,EST,1202,1980
3239,FF-6,ten,EST,1202,1980
2779,FF-6,ten,EST,1202,1980
2780,FF-6,ten,EST,1202,1980
2782,FF-6,ten,EST,1202,1980
2784,FF-6,ten,EST,1202,1980
2788,FF-6,ten,EST,1202,1980
2813,FF-6,ten,EST,1202,1980
