plant_id,plot,habitat,ranch,bdffp_reserve_no,tag_number,row,column,plotID,year,code,notes,duplicate_tag
3110,5752,10-ha,EST,1202,808,D,1,FF-6,2006,ULY,ULY,NA
2840,5752,10-ha,EST,1202,816,B,5,FF-6,2006,ULY,ULY,NA
2841,5752,10-ha,EST,1202,818,B,5,FF-6,2006,ULY,ULY,NA
2682,5752,10-ha,EST,1202,830,A,6,FF-6,2006,ULY,ULY,NA
2967,5752,10-ha,EST,1202,846,C,4,FF-6,2006,ULY,ULY,NA
3322,5752,10-ha,EST,1202,847,E,2,FF-6,2006,ULY,ULY,NA
3284,5752,10-ha,EST,1202,848,E,1,FF-6,2006,ULY,ULY,NA
3411,5753,1-ha,PAL,3114,171,A,10,FF-4,1999,ULY,ULY,NA
3659,5753,1-ha,PAL,3114,201,E,10,FF-4,1999,ULY,ULY,NA
3601,5753,1-ha,PAL,3114,204,C,8,FF-4,1999,ULY,ULY,NA
3660,5753,1-ha,PAL,3114,205,E,10,FF-4,1999,ULY,ULY,NA
3747,5753,1-ha,PAL,3114,206,E,7,FF-4,1999,ULY,ULY,NA
3539,5753,1-ha,PAL,3114,211,B,9,FF-4,1999,ULY,ULY,NA
3551,5753,1-ha,PAL,3114,213,C,10,FF-4,1999,ULY,ULY,NA
3446,5753,1-ha,PAL,3114,215,A,8,FF-4,1999,ULY,ULY,NA
3748,5753,1-ha,PAL,3114,217,E,7,FF-4,1999,ULY,ULY,NA
3593,5753,1-ha,PAL,3114,218,C,7,FF-4,1999,ULY,ULY,NA
3523,5753,1-ha,PAL,3114,219,B,8,FF-4,1999,ULY,ULY,NA
3524,5753,1-ha,PAL,3114,221,B,8,FF-4,1999,ULY,ULY,NA
3542,5753,1-ha,PAL,3114,222,C,1,FF-4,1999,ULY,ULY,NA
3732,5753,1-ha,PAL,3114,223,E,5,FF-4,1999,ULY,ULY,NA
3663,5753,1-ha,PAL,3114,224,E,10,FF-4,1999,ULY,ULY,NA
3540,5753,1-ha,PAL,3114,227,B,9,FF-4,1999,ULY,ULY,NA
3416,5753,1-ha,PAL,3114,228,A,2,FF-4,1999,ULY,ULY,NA
3644,5753,1-ha,PAL,3114,231,D,8,FF-4,1999,ULY,ULY,NA
3425,5753,1-ha,PAL,3114,234,A,4,FF-4,1999,ULY,ULY,NA
3447,5753,1-ha,PAL,3114,235,A,8,FF-4,1999,ULY,ULY,NA
3639,5753,1-ha,PAL,3114,236,D,7,FF-4,1999,ULY,ULY,NA
3463,5753,1-ha,PAL,3114,238,B,1,FF-4,1999,ULY,ULY,NA
3705,5753,1-ha,PAL,3114,240,E,3,FF-4,1999,ULY,ULY,NA
3767,5753,1-ha,PAL,3114,241,E,8,FF-4,1999,ULY,ULY,NA
3555,5753,1-ha,PAL,3114,245,C,2,FF-4,1999,ULY,ULY,NA
3768,5753,1-ha,PAL,3114,246,E,8,FF-4,1999,ULY,ULY,NA
3669,5753,1-ha,PAL,3114,247,E,10,FF-4,1999,ULY,ULY,NA
3690,5753,1-ha,PAL,3114,250,E,2,FF-4,1999,ULY,ULY,NA
3441,5753,1-ha,PAL,3114,251,A,7,FF-4,1999,ULY,ULY,NA
3620,5753,1-ha,PAL,3114,256,D,3,FF-4,1999,ULY,ULY,NA
3790,5753,1-ha,PAL,3114,259,E,9,FF-4,1999,ULY,ULY,NA
3556,5753,1-ha,PAL,3114,260,C,2,FF-4,1999,ULY,ULY,NA
3621,5753,1-ha,PAL,3114,262,D,3,FF-4,1999,ULY,ULY,NA
3487,5753,1-ha,PAL,3114,263,B,3,FF-4,1999,ULY,ULY,NA
3612,5753,1-ha,PAL,3114,274,D,2,FF-4,1999,ULY,ULY,NA
3672,5753,1-ha,PAL,3114,275,E,10,FF-4,1999,ULY,ULY,NA
3488,5753,1-ha,PAL,3114,276,B,3,FF-4,1999,ULY,ULY,NA
3525,5753,1-ha,PAL,3114,277,B,8,FF-4,1999,ULY,ULY,NA
3602,5753,1-ha,PAL,3114,278,C,8,FF-4,1999,ULY,ULY,NA
3769,5753,1-ha,PAL,3114,281,E,8,FF-4,1999,ULY,ULY,NA
3734,5753,1-ha,PAL,3114,283,E,5,FF-4,1999,ULY,ULY,NA
3489,5753,1-ha,PAL,3114,284,B,3,FF-4,1999,ULY,ULY,NA
3526,5753,1-ha,PAL,3114,287,B,8,FF-4,1999,ULY,ULY,NA
3749,5753,1-ha,PAL,3114,288,E,7,FF-4,1999,ULY,ULY,NA
3677,5753,1-ha,PAL,3114,291,E,10,FF-4,1999,ULY,ULY,NA
3634,5753,1-ha,PAL,3114,292,D,5,FF-4,1999,ULY,ULY,NA
3568,5753,1-ha,PAL,3114,294,C,4,FF-4,1999,ULY,ULY,NA
3594,5753,1-ha,PAL,3114,298,C,7,FF-4,1999,ULY,ULY,NA
3613,5753,1-ha,PAL,3114,299,D,2,FF-4,1999,ULY,ULY,NA
3706,5753,1-ha,PAL,3114,253,E,3,FF-4,2000,ULY,ULY,NA
3557,5753,1-ha,PAL,3114,265,C,2,FF-4,2000,ULY,ULY,NA
3448,5753,1-ha,PAL,3114,268,A,8,FF-4,2000,ULY,ULY,NA
3563,5753,1-ha,PAL,3114,272,C,3,FF-4,2000,ULY,ULY,NA
3544,5753,1-ha,PAL,3114,295,C,1,FF-4,2000,ULY,ULY,NA
3449,5753,1-ha,PAL,3114,304,A,8,FF-4,2000,ULY,ULY,NA
3558,5753,1-ha,PAL,3114,305,C,2,FF-4,2000,ULY,ULY,NA
3569,5753,1-ha,PAL,3114,306,C,4,FF-4,2000,ULY,ULY,NA
3595,5753,1-ha,PAL,3114,324,C,7,FF-4,2001,ULY,ULY,NA
3529,5753,1-ha,PAL,3114,313,B,8,FF-4,2002,ULY,ULY,NA
3559,5753,1-ha,PAL,3114,318,C,2,FF-4,2002,ULY,ULY,NA
3565,5753,1-ha,PAL,3114,321,C,3,FF-4,2002,ULY,ULY,NA
3560,5753,1-ha,PAL,3114,337,C,2,FF-4,2002,ULY,ULY,NA
3566,5753,1-ha,PAL,3114,358,C,3,FF-4,2004,ULY,ULY,NA
3622,5753,1-ha,PAL,3114,362,D,3,FF-4,2004,ULY,ULY,NA
3686,5753,1-ha,PAL,3114,363,E,10,FF-4,2004,ULY,ULY,NA
3492,5753,1-ha,PAL,3114,402,B,3,FF-4,2006,ULY,ULY,NA
3414,5753,1-ha,PAL,3114,411,A,10,FF-4,2006,ULY,ULY,NA
3586,5753,1-ha,PAL,3114,389,C,6,FF-4,2008,ULY,ULY,NA
3628,5753,1-ha,PAL,3114,469,D,4,FF-4,2009,ULY,ULY,NA
4456,5754,10-ha,PortoAlegre,3209,36,D,2,FF-7,1999,ULY,ULY,NA
4457,5754,10-ha,PortoAlegre,3209,39,D,2,FF-7,1999,ULY,ULY,NA
4458,5754,10-ha,PortoAlegre,3209,42,D,2,FF-7,1999,ULY,ULY,NA
4459,5754,10-ha,PortoAlegre,3209,49,D,2,FF-7,1999,ULY,ULY,NA
4442,5754,10-ha,PortoAlegre,3209,401,D,1,FF-7,1999,ULY,ULY,NA
4460,5754,10-ha,PortoAlegre,3209,402,D,2,FF-7,1999,ULY,ULY,NA
4286,5754,10-ha,PortoAlegre,3209,412,C,2,FF-7,1999,ULY,ULY,NA
3825,5754,10-ha,PortoAlegre,3209,413,A,2,FF-7,1999,ULY,ULY,NA
3826,5754,10-ha,PortoAlegre,3209,414,A,2,FF-7,1999,ULY,ULY,NA
4514,5754,10-ha,PortoAlegre,3209,417,D,7,FF-7,1999,ULY,ULY,NA
3818,5754,10-ha,PortoAlegre,3209,418,A,10,FF-7,1999,ULY,ULY,NA
3837,5754,10-ha,PortoAlegre,3209,422,A,3,FF-7,1999,ULY,ULY,NA
3998,5754,10-ha,PortoAlegre,3209,423,A,9,FF-7,1999,ULY,ULY,NA
4081,5754,10-ha,PortoAlegre,3209,424,B,3,FF-7,1999,ULY,ULY,NA
3828,5754,10-ha,PortoAlegre,3209,425,A,2,FF-7,1999,ULY,ULY,NA
4116,5754,10-ha,PortoAlegre,3209,427,B,4,FF-7,1999,ULY,ULY,NA
4117,5754,10-ha,PortoAlegre,3209,428,B,4,FF-7,1999,ULY,ULY,NA
3847,5754,10-ha,PortoAlegre,3209,430,A,4,FF-7,1999,ULY,ULY,NA
4061,5754,10-ha,PortoAlegre,3209,433,B,2,FF-7,1999,ULY,ULY,NA
4062,5754,10-ha,PortoAlegre,3209,437,B,2,FF-7,1999,ULY,ULY,NA
4351,5754,10-ha,PortoAlegre,3209,438,C,6,FF-7,1999,ULY,ULY,NA
4368,5754,10-ha,PortoAlegre,3209,440,C,7,FF-7,1999,ULY,ULY,NA
4393,5754,10-ha,PortoAlegre,3209,441,C,8,FF-7,1999,ULY,ULY,NA
3999,5754,10-ha,PortoAlegre,3209,443,A,9,FF-7,1999,ULY,ULY,NA
3880,5754,10-ha,PortoAlegre,3209,444,A,5,FF-7,1999,ULY,ULY,NA
4302,5754,10-ha,PortoAlegre,3209,445,C,3,FF-7,1999,ULY,ULY,NA
4303,5754,10-ha,PortoAlegre,3209,446,C,3,FF-7,1999,ULY,ULY,NA
4203,5754,10-ha,PortoAlegre,3209,448,B,7,FF-7,1999,ULY,ULY,NA
4028,5754,10-ha,PortoAlegre,3209,449,B,1,FF-7,1999,ULY,ULY,NA
4085,5754,10-ha,PortoAlegre,3209,451,B,3,FF-7,1999,ULY,ULY,NA
4352,5754,10-ha,PortoAlegre,3209,453,C,6,FF-7,1999,ULY,ULY,NA
4063,5754,10-ha,PortoAlegre,3209,455,B,2,FF-7,1999,ULY,ULY,NA
4039,5754,10-ha,PortoAlegre,3209,457,B,10,FF-7,1999,ULY,ULY,NA
4353,5754,10-ha,PortoAlegre,3209,458,C,6,FF-7,1999,ULY,ULY,NA
4064,5754,10-ha,PortoAlegre,3209,461,B,2,FF-7,1999,ULY,ULY,NA
4354,5754,10-ha,PortoAlegre,3209,464,C,6,FF-7,1999,ULY,ULY,NA
4065,5754,10-ha,PortoAlegre,3209,465,B,2,FF-7,1999,ULY,ULY,NA
4305,5754,10-ha,PortoAlegre,3209,466,C,3,FF-7,1999,ULY,ULY,NA
4151,5754,10-ha,PortoAlegre,3209,470,B,5,FF-7,1999,ULY,ULY,NA
4067,5754,10-ha,PortoAlegre,3209,471,B,2,FF-7,1999,ULY,ULY,NA
4236,5754,10-ha,PortoAlegre,3209,472,B,8,FF-7,1999,ULY,ULY,NA
4152,5754,10-ha,PortoAlegre,3209,476,B,5,FF-7,1999,ULY,ULY,NA
4179,5754,10-ha,PortoAlegre,3209,478,B,6,FF-7,1999,ULY,ULY,NA
4204,5754,10-ha,PortoAlegre,3209,479,B,7,FF-7,1999,ULY,ULY,NA
3882,5754,10-ha,PortoAlegre,3209,483,A,5,FF-7,1999,ULY,ULY,NA
3852,5754,10-ha,PortoAlegre,3209,484,A,4,FF-7,1999,ULY,ULY,NA
3820,5754,10-ha,PortoAlegre,3209,486,A,10,FF-7,1999,ULY,ULY,NA
3883,5754,10-ha,PortoAlegre,3209,487,A,5,FF-7,1999,ULY,ULY,NA
4256,5754,10-ha,PortoAlegre,3209,490,B,9,FF-7,1999,ULY,ULY,NA
4000,5754,10-ha,PortoAlegre,3209,492,A,9,FF-7,1999,ULY,ULY,NA
3831,5754,10-ha,PortoAlegre,3209,493,A,2,FF-7,1999,ULY,ULY,NA
4257,5754,10-ha,PortoAlegre,3209,497,B,9,FF-7,1999,ULY,ULY,NA
4068,5754,10-ha,PortoAlegre,3209,498,B,2,FF-7,1999,ULY,ULY,NA
3832,5754,10-ha,PortoAlegre,3209,500,A,2,FF-7,1999,ULY,ULY,NA
4705,5754,10-ha,PortoAlegre,3209,540,E,6,FF-7,1999,ULY,ULY,NA
4671,5754,10-ha,PortoAlegre,3209,575,E,5,FF-7,1999,ULY,ULY,NA
4672,5754,10-ha,PortoAlegre,3209,612,E,5,FF-7,1999,ULY,ULY,NA
4290,5754,10-ha,PortoAlegre,3209,616,C,2,FF-7,1999,ULY,ULY,NA
4707,5754,10-ha,PortoAlegre,3209,621,E,6,FF-7,1999,ULY,ULY,NA
4626,5754,10-ha,PortoAlegre,3209,622,E,3,FF-7,1999,ULY,ULY,NA
4673,5754,10-ha,PortoAlegre,3209,626,E,5,FF-7,1999,ULY,ULY,NA
4275,5754,10-ha,PortoAlegre,3209,628,C,1,FF-7,1999,ULY,ULY,NA
4641,5754,10-ha,PortoAlegre,3209,637,E,4,FF-7,1999,ULY,ULY,NA
4587,5754,10-ha,PortoAlegre,3209,644,E,10,FF-7,1999,ULY,ULY,NA
4276,5754,10-ha,PortoAlegre,3209,646,C,1,FF-7,1999,ULY,ULY,NA
4726,5754,10-ha,PortoAlegre,3209,649,E,7,FF-7,1999,ULY,ULY,NA
4605,5754,10-ha,PortoAlegre,3209,664,E,2,FF-7,1999,ULY,ULY,NA
4750,5754,10-ha,PortoAlegre,3209,675,E,8,FF-7,1999,ULY,ULY,NA
4727,5754,10-ha,PortoAlegre,3209,678,E,7,FF-7,1999,ULY,ULY,NA
4463,5754,10-ha,PortoAlegre,3209,679,D,3,FF-7,1999,ULY,ULY,NA
4557,5754,10-ha,PortoAlegre,3209,680,D,9,FF-7,1999,ULY,ULY,NA
4517,5754,10-ha,PortoAlegre,3209,682,D,7,FF-7,1999,ULY,ULY,NA
4464,5754,10-ha,PortoAlegre,3209,683,D,3,FF-7,1999,ULY,ULY,NA
4452,5754,10-ha,PortoAlegre,3209,685,D,10,FF-7,1999,ULY,ULY,NA
4518,5754,10-ha,PortoAlegre,3209,688,D,7,FF-7,1999,ULY,ULY,NA
4728,5754,10-ha,PortoAlegre,3209,689,E,7,FF-7,1999,ULY,ULY,NA
4781,5754,10-ha,PortoAlegre,3209,690,E,9,FF-7,1999,ULY,ULY,NA
4606,5754,10-ha,PortoAlegre,3209,693,E,2,FF-7,1999,ULY,ULY,NA
4519,5754,10-ha,PortoAlegre,3209,694,D,7,FF-7,1999,ULY,ULY,NA
4520,5754,10-ha,PortoAlegre,3209,695,D,7,FF-7,1999,ULY,ULY,NA
4544,5754,10-ha,PortoAlegre,3209,696,D,8,FF-7,1999,ULY,ULY,NA
4559,5754,10-ha,PortoAlegre,3209,698,D,9,FF-7,1999,ULY,ULY,NA
4560,5754,10-ha,PortoAlegre,3209,699,D,9,FF-7,1999,ULY,ULY,NA
4581,5754,10-ha,PortoAlegre,3209,904,E,1,FF-7,1999,ULY,ULY,NA
4679,5754,10-ha,PortoAlegre,3209,905,E,5,FF-7,1999,ULY,ULY,NA
4533,5754,10-ha,PortoAlegre,3209,906,D,7,FF-7,1999,ULY,ULY,NA
4680,5754,10-ha,PortoAlegre,3209,908,E,5,FF-7,1999,ULY,ULY,NA
4628,5754,10-ha,PortoAlegre,3209,910,E,3,FF-7,1999,ULY,ULY,NA
4711,5754,10-ha,PortoAlegre,3209,912,E,6,FF-7,1999,ULY,ULY,NA
4534,5754,10-ha,PortoAlegre,3209,913,D,7,FF-7,1999,ULY,ULY,NA
4682,5754,10-ha,PortoAlegre,3209,914,E,5,FF-7,1999,ULY,ULY,NA
4683,5754,10-ha,PortoAlegre,3209,916,E,5,FF-7,1999,ULY,ULY,NA
4684,5754,10-ha,PortoAlegre,3209,917,E,5,FF-7,1999,ULY,ULY,NA
4685,5754,10-ha,PortoAlegre,3209,918,E,5,FF-7,1999,ULY,ULY,NA
4610,5754,10-ha,PortoAlegre,3209,920,E,2,FF-7,1999,ULY,ULY,NA
4647,5754,10-ha,PortoAlegre,3209,921,E,4,FF-7,1999,ULY,ULY,NA
4792,5754,10-ha,PortoAlegre,3209,922,E,9,FF-7,1999,ULY,ULY,NA
4582,5754,10-ha,PortoAlegre,3209,923,E,1,FF-7,1999,ULY,ULY,NA
4629,5754,10-ha,PortoAlegre,3209,925,E,3,FF-7,1999,ULY,ULY,NA
4754,5754,10-ha,PortoAlegre,3209,936,E,8,FF-7,1999,ULY,ULY,NA
4687,5754,10-ha,PortoAlegre,3209,937,E,5,FF-7,1999,ULY,ULY,NA
4611,5754,10-ha,PortoAlegre,3209,938,E,2,FF-7,1999,ULY,ULY,NA
4688,5754,10-ha,PortoAlegre,3209,940,E,5,FF-7,1999,ULY,ULY,NA
4689,5754,10-ha,PortoAlegre,3209,948,E,5,FF-7,1999,ULY,ULY,NA
4690,5754,10-ha,PortoAlegre,3209,950,E,5,FF-7,1999,ULY,ULY,NA
3842,5754,10-ha,PortoAlegre,3209,601,A,3,FF-7,2000,ULY,ULY,NA
4030,5754,10-ha,PortoAlegre,3209,603,B,1,FF-7,2000,ULY,ULY,NA
4153,5754,10-ha,PortoAlegre,3209,604,B,5,FF-7,2000,ULY,ULY,NA
4120,5754,10-ha,PortoAlegre,3209,636,B,4,FF-7,2000,ULY,ULY,NA
4040,5754,10-ha,PortoAlegre,3209,639,B,10,FF-7,2000,ULY,ULY,NA
3821,5754,10-ha,PortoAlegre,3209,648,A,10,FF-7,2000,ULY,ULY,NA
4031,5754,10-ha,PortoAlegre,3209,656,B,1,FF-7,2000,ULY,ULY,NA
4237,5754,10-ha,PortoAlegre,3209,661,B,8,FF-7,2000,ULY,ULY,NA
4543,5754,10-ha,PortoAlegre,3209,691,D,8,FF-7,2000,ULY,ULY,NA
4627,5754,10-ha,PortoAlegre,3209,903,E,3,FF-7,2000,ULY,ULY,NA
4436,5754,10-ha,PortoAlegre,3209,929,C,9,FF-7,2000,ULY,ULY,NA
4793,5754,10-ha,PortoAlegre,3209,935,E,9,FF-7,2000,ULY,ULY,NA
4712,5754,10-ha,PortoAlegre,3209,939,E,6,FF-7,2000,ULY,ULY,NA
4395,5754,10-ha,PortoAlegre,3209,703,C,8,FF-7,2002,ULY,ULY,NA
4357,5754,10-ha,PortoAlegre,3209,709,C,6,FF-7,2002,ULY,ULY,NA
4396,5754,10-ha,PortoAlegre,3209,710,C,8,FF-7,2002,ULY,ULY,NA
4397,5754,10-ha,PortoAlegre,3209,712,C,8,FF-7,2002,ULY,ULY,NA
4751,5754,10-ha,PortoAlegre,3209,713,E,8,FF-7,2002,ULY,ULY,NA
4546,5754,10-ha,PortoAlegre,3209,773,D,8,FF-7,2002,ULY,ULY,NA
4297,5754,10-ha,PortoAlegre,3209,779,C,2,FF-7,2002,ULY,ULY,NA
4374,5754,10-ha,PortoAlegre,3209,780,C,8,FF-7,2002,ULY,ULY,NA
4309,5754,10-ha,PortoAlegre,3209,781,C,3,FF-7,2002,ULY,ULY,NA
4310,5754,10-ha,PortoAlegre,3209,783,C,3,FF-7,2002,ULY,ULY,NA
4341,5754,10-ha,PortoAlegre,3209,788,C,5,FF-7,2002,ULY,ULY,NA
4785,5754,10-ha,PortoAlegre,3209,789,E,9,FF-7,2002,ULY,ULY,NA
4375,5754,10-ha,PortoAlegre,3209,791,C,7,FF-7,2002,ULY,ULY,NA
4453,5754,10-ha,PortoAlegre,3209,792,D,10,FF-7,2002,ULY,ULY,NA
4326,5754,10-ha,PortoAlegre,3209,793,C,4,FF-7,2002,ULY,ULY,NA
4503,5754,10-ha,PortoAlegre,3209,796,D,5,FF-7,2002,ULY,ULY,NA
4645,5754,10-ha,PortoAlegre,3209,799,E,4,FF-7,2002,ULY,ULY,NA
3909,5754,10-ha,PortoAlegre,3209,951,A,6,FF-7,2002,ULY,ULY,NA
3934,5754,10-ha,PortoAlegre,3209,952,A,7,FF-7,2002,ULY,ULY,NA
3868,5754,10-ha,PortoAlegre,3209,953,A,4,FF-7,2002,ULY,ULY,NA
3910,5754,10-ha,PortoAlegre,3209,959,A,6,FF-7,2002,ULY,ULY,NA
4218,5754,10-ha,PortoAlegre,3209,960,B,7,FF-7,2002,ULY,ULY,NA
3942,5754,10-ha,PortoAlegre,3209,965,A,7,FF-7,2002,ULY,ULY,NA
4220,5754,10-ha,PortoAlegre,3209,969,B,7,FF-7,2002,ULY,ULY,NA
3899,5754,10-ha,PortoAlegre,3209,977,A,5,FF-7,2002,ULY,ULY,NA
3946,5754,10-ha,PortoAlegre,3209,981,A,7,FF-7,2002,ULY,ULY,NA
4410,5754,10-ha,PortoAlegre,3209,1000,C,8,FF-7,2002,ULY,ULY,NA
4736,5754,10-ha,PortoAlegre,3209,1327,E,7,FF-7,2002,ULY,ULY,NA
4438,5754,10-ha,PortoAlegre,3209,1328,C,9,FF-7,2002,ULY,ULY,NA
4737,5754,10-ha,PortoAlegre,3209,1335,E,7,FF-7,2002,ULY,ULY,NA
4102,5754,10-ha,PortoAlegre,3209,1337,B,3,FF-7,2002,ULY,ULY,NA
4071,5754,10-ha,PortoAlegre,3209,1342,B,2,FF-7,2002,ULY,ULY,NA
4306,5754,10-ha,PortoAlegre,3209,608,C,3,FF-7,2003,ULY,ULY,NA
4544,5754,10-ha,PortoAlegre,3209,696,D,8,FF-7,2003,ULY,ULY,NA
3961,5754,10-ha,PortoAlegre,3209,807,A,8,FF-7,2003,ULY,ULY,NA
3906,5754,10-ha,PortoAlegre,3209,809,A,6,FF-7,2003,ULY,ULY,NA
3891,5754,10-ha,PortoAlegre,3209,813,A,5,FF-7,2003,ULY,ULY,duplicate tag number
4311,5754,10-ha,PortoAlegre,3209,815,C,3,FF-7,2003,ULY,ULY,NA
4312,5754,10-ha,PortoAlegre,3209,816,C,3,FF-7,2003,ULY,ULY,duplicate tag number
4210,5754,10-ha,PortoAlegre,3209,818,B,7,FF-7,2003,ULY,ULY,NA
4211,5754,10-ha,PortoAlegre,3209,819,B,7,FF-7,2003,ULY,ULY,duplicate tag number
4212,5754,10-ha,PortoAlegre,3209,820,B,7,FF-7,2003,ULY,ULY,NA
4215,5754,10-ha,PortoAlegre,3209,825,B,7,FF-7,2003,ULY,ULY,NA
4041,5754,10-ha,PortoAlegre,3209,828,B,10,FF-7,2003,ULY,ULY,duplicate tag number
4378,5754,10-ha,PortoAlegre,3209,829,C,7,FF-7,2003,ULY,ULY,duplicate tag number
3897,5754,10-ha,PortoAlegre,3209,895,A,5,FF-7,2003,ULY,ULY,NA
3931,5754,10-ha,PortoAlegre,3209,898,A,7,FF-7,2003,ULY,ULY,NA
4783,5754,10-ha,PortoAlegre,3209,730,E,9,FF-7,2004,ULY,ULY,NA
4007,5754,10-ha,PortoAlegre,3209,850,A,9,FF-7,2004,ULY,ULY,NA
3866,5754,10-ha,PortoAlegre,3209,855,A,4,FF-7,2004,ULY,ULY,NA
3908,5754,10-ha,PortoAlegre,3209,857,A,6,FF-7,2004,ULY,ULY,NA
3966,5754,10-ha,PortoAlegre,3209,858,A,8,FF-7,2004,ULY,ULY,duplicate tag number
3968,5754,10-ha,PortoAlegre,3209,860,A,8,FF-7,2004,ULY,ULY,duplicate tag number
4006,5754,10-ha,PortoAlegre,3209,813,A,9,FF-7,2006,ULY,ULY,duplicate tag number
5099,5756,CF,EST,1501,536,A,7,CF-3,1999,ULY,ULY,NA
5612,5756,CF,EST,1501,549,C,9,CF-3,1999,ULY,ULY,NA
5559,5756,CF,EST,1501,550,C,7,CF-3,1999,ULY,ULY,NA
5878,5756,CF,EST,1501,558,D,9,CF-3,1999,ULY,ULY,NA
6015,5756,CF,EST,1501,560,E,5,CF-3,1999,ULY,ULY,NA
5303,5756,CF,EST,1501,561,B,5,CF-3,1999,ULY,ULY,NA
5835,5756,CF,EST,1501,565,D,8,CF-3,1999,ULY,ULY,NA
5274,5756,CF,EST,1501,568,B,4,CF-3,1999,ULY,ULY,NA
5613,5756,CF,EST,1501,573,C,9,CF-3,1999,ULY,ULY,NA
5124,5756,CF,EST,1501,578,A,8,CF-3,1999,ULY,ULY,NA
4984,5756,CF,EST,1501,586,A,4,CF-3,1999,ULY,ULY,NA
5614,5756,CF,EST,1501,591,C,9,CF-3,1999,ULY,ULY,NA
4986,5756,CF,EST,1501,595,A,4,CF-3,1999,ULY,ULY,NA
5230,5756,CF,EST,1501,602,B,3,CF-3,1999,ULY,ULY,NA
5434,5756,CF,EST,1501,613,C,1,CF-3,1999,ULY,ULY,NA
5177,5756,CF,EST,1501,615,B,1,CF-3,1999,ULY,ULY,NA
5231,5756,CF,EST,1501,623,B,3,CF-3,1999,ULY,ULY,NA
5958,5756,CF,EST,1501,628,E,2,CF-3,1999,ULY,ULY,NA
5436,5756,CF,EST,1501,629,C,1,CF-3,1999,ULY,ULY,NA
4927,5756,CF,EST,1501,630,A,3,CF-3,1999,ULY,ULY,NA
5700,5756,CF,EST,1501,632,D,2,CF-3,1999,ULY,ULY,NA
5731,5756,CF,EST,1501,634,D,3,CF-3,1999,ULY,ULY,NA
4872,5756,CF,EST,1501,637,A,2,CF-3,1999,ULY,ULY,NA
5910,5756,CF,EST,1501,640,E,1,CF-3,1999,ULY,ULY,NA
4873,5756,CF,EST,1501,641,A,2,CF-3,1999,ULY,ULY,NA
4817,5756,CF,EST,1501,643,A,1,CF-3,1999,ULY,ULY,NA
5911,5756,CF,EST,1501,647,E,1,CF-3,1999,ULY,ULY,NA
5985,5756,CF,EST,1501,663,E,3,CF-3,1999,ULY,ULY,NA
4933,5756,CF,EST,1501,664,A,3,CF-3,1999,ULY,ULY,NA
4877,5756,CF,EST,1501,672,A,2,CF-3,1999,ULY,ULY,NA
5912,5756,CF,EST,1501,675,E,1,CF-3,1999,ULY,ULY,NA
5707,5756,CF,EST,1501,683,D,2,CF-3,1999,ULY,ULY,NA
4821,5756,CF,EST,1501,687,A,1,CF-3,1999,ULY,ULY,NA
4938,5756,CF,EST,1501,691,A,3,CF-3,1999,ULY,ULY,NA
4880,5756,CF,EST,1501,696,A,2,CF-3,1999,ULY,ULY,NA
4940,5756,CF,EST,1501,697,A,3,CF-3,1999,ULY,ULY,NA
4881,5756,CF,EST,1501,698,A,2,CF-3,1999,ULY,ULY,NA
5708,5756,CF,EST,1501,700,D,2,CF-3,1999,ULY,ULY,NA
4838,5756,CF,EST,1501,709,A,10,CF-3,1999,ULY,ULY,NA
5191,5756,CF,EST,1501,712,B,10,CF-3,1999,ULY,ULY,NA
5812,5756,CF,EST,1501,722,D,7,CF-3,1999,ULY,ULY,NA
6126,5756,CF,EST,1501,737,E,9,CF-3,1999,ULY,ULY,NA
5420,5756,CF,EST,1501,741,B,9,CF-3,1999,ULY,ULY,NA
5842,5756,CF,EST,1501,748,D,8,CF-3,1999,ULY,ULY,NA
6081,5756,CF,EST,1501,749,E,7,CF-3,1999,ULY,ULY,NA
6082,5756,CF,EST,1501,750,E,7,CF-3,1999,ULY,ULY,NA
5616,5756,CF,EST,1501,762,C,9,CF-3,1999,ULY,ULY,NA
5843,5756,CF,EST,1501,763,D,8,CF-3,1999,ULY,ULY,NA
5617,5756,CF,EST,1501,767,C,9,CF-3,1999,ULY,ULY,NA
6113,5756,CF,EST,1501,880,E,8,CF-3,1999,ULY,ULY,NA
5430,5756,CF,EST,1501,360,C,1,CF-3,2000,ULY,ULY,NA
5204,5756,CF,EST,1501,546,B,2,CF-3,2000,ULY,ULY,NA
4925,5756,CF,EST,1501,593,A,3,CF-3,2000,ULY,ULY,NA
5327,5756,CF,EST,1501,770,B,6,CF-3,2000,ULY,ULY,NA
5765,5756,CF,EST,1501,791,D,5,CF-3,2000,ULY,ULY,NA
6046,5756,CF,EST,1501,805,E,6,CF-3,2000,ULY,ULY,NA
5746,5756,CF,EST,1501,807,D,4,CF-3,2000,ULY,ULY,NA
4991,5756,CF,EST,1501,831,A,4,CF-3,2000,ULY,ULY,NA
5279,5756,CF,EST,1501,834,B,4,CF-3,2000,ULY,ULY,NA
5039,5756,CF,EST,1501,837,A,5,CF-3,2000,ULY,ULY,NA
5103,5756,CF,EST,1501,846,A,7,CF-3,2000,ULY,ULY,NA
5371,5756,CF,EST,1501,850,B,7,CF-3,2000,ULY,ULY,NA
5372,5756,CF,EST,1501,857,B,7,CF-3,2000,ULY,ULY,NA
