"plot","plotID","habitat","ranch","bdffp_reserve_no","HA_ID_Number","tag_number","row","column","x_09","y_09","year","code.notes"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5265",120,"B","8","8",8,2007,"under branchfall (90)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5300",155,"B","9","5.3",7.3,2007,"under branchfall (90)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5338",194,"A","8","8",0.5,2007,"2x in field (200)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5339",194,"C","10","5.9",4.3,2007,"2x in field (200)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5492",349,"B","9","0.4",5.5,2007,"under branchfall (90)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5493",350,"C","2","0.2",5.7,2007,"90, 10 (two codes)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5505",362,"D","7","2.1",4.5,2007,"under branchfall (90)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5520",378,"D","6","2.2",9.4,2007,"under treefall (80)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5273",128,"B","10","1.7",6.9,2009,"dried (7)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5319",175,"B","8","9.9",4.1,2009,"dried (7)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5406",263,"B","10","0.6",5.4,2009,"resprouting (10)"
"CaboFrio-CF","CF-6","CF","PortoAlegre","3402","5522",380,"A","10","8",1.3,2009,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5665",91,"E","8","",NA,1999,"under treefall (80)"
"Dimona-CF","CF-4","CF","Dimona","none","5599",24,"D","1","2.2",8.6,2002,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5614",40,"B","6","",NA,2002,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5676",103,"A","4","3.2",8.8,2002,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5619",45,"C","5","2.2",5.1,2004,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5626",52,"B","7","8.1",1.4,2004,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5697",124,"C","6","7.5",4.8,2004,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5580",4,"C","6","2.8",0.1,2005,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5626",52,"B","7","8.1",1.4,2005,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5683",110,"B","8","5.7",6.4,2005,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5595",20,"C","2","2.4",5.9,2006,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5638",64,"E","9","3.3",3.6,2006,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5695",122,"B","3","9.4",7.3,2006,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5678",105,"B","1","7.8",6.6,2007,"under branchfall (90)"
"Dimona-CF","CF-4","CF","Dimona","none","5700",127,"D","6","7.2",10,2009,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5852",68,"A","7","0.2",7.5,1999,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5937",155,"A","7","9.7",1.8,1999,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5788",3,"A","1","5.3",3.2,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5814",29,"A","1","8.9",2.3,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5823",38,"A","3","4.4",3.6,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5824",39,"A","3","5.9",5.8,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5845",61,"A","3","",NA,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5880",96,"A","1","8.2",8.9,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5891",107,"A","3","",NA,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5903",119,"A","3","6",4.9,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5905",122,"A","3","",NA,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5970",189,"A","3","1.5",0.9,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6096",316,"E","1","",NA,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6155",375,"D","2","4.3",2.2,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6178",398,"D","2","",NA,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6187",407,"D","2","5.3",8.1,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6222",445,"E","1","7.3",0.8,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6307",532,"E","3","5.6",1.1,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6385",610,"E","3","6.6",1.3,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6413",639,"E","3","2.4",4.1,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6450",676,"E","3","4.7",4.1,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6459",685,"D","1","",NA,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6460",686,"E","3","8",1.3,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6462",688,"E","1","",NA,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6467",693,"E","1","9.95",1.27,2000,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6470",696,"E","3","8.7",2.8,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6490",716,"E","3","6.9",2.6,2000,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6524",750,"E","4","",NA,2000,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5825",40,"A","8","",NA,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6096",316,"E","1","",NA,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6133",353,"D","2","6.5",8.6,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6143",363,"D","6","",NA,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6155",375,"D","2","4.3",2.2,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6189",409,"D","1","5",9.6,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6195",415,"D","6","6",5.3,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6197",417,"D","1","",NA,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6231",454,"D","5","0",1.4,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6266",489,"D","3","",NA,2001,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6302",526,"E","1","1.9",8.4,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6320",545,"D","3","5.9",2.2,2001,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6385",610,"E","3","6.6",1.3,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6508",734,"A","8","",NA,2001,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6722",951,"A","9","1.8",4.7,2001,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5898",114,"A","1","5.3",8,2002,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5914",132,"A","3","3.5",4.4,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5958",177,"B","7","9.2",10,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5996",215,"C","5","9.5",7.4,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6038",258,"B","7","9.7",4.1,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6073",293,"D","3","",NA,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6136",356,"C","7","3.1",3.9,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6156",376,"D","5","2.3",9,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6189",409,"D","1","5",9.6,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6231",454,"D","5","0",1.4,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6302",526,"E","1","1.9",8.4,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6348",573,"E","1","0.7",3.4,2002,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6354",578,"E","1","0.6",2.7,2002,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6371",595,"E","1","2.7",7.4,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6390",615,"C","5","5.9",6.6,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6436",662,"E","1","",NA,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6467",693,"E","1","9.95",1.27,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6518",744,"A","3","",NA,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6577",803,"A","1","",NA,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6724",953,"A","7","",NA,2002,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6772",1001,"E","1","4.2",2.7,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6867",1099,"B","2","0.6",1.4,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6942",1175,"E","7","1.7",4.3,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7023",1257,"D","1","",NA,2002,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5841",57,"A","8","5.3",3.1,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5894",110,"C","4","",NA,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5958",177,"B","7","9.2",10,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5977",196,"A","6","7.4",2.5,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6038",258,"B","7","9.7",4.1,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6162",382,"D","6","",NA,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6172",392,"D","5","6.1",5.2,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6317",542,"E","3","7.4",0.1,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6709",938,"A","4","7.7",0.8,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6884",1116,"A","1","",NA,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6904",1136,"A","2","0.9",2,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6934",1167,"A","2","9.4",8.8,2003,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5847",63,"B","4","3.7",6.6,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5894",110,"C","4","",NA,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5898",114,"A","1","5.3",8,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5937",155,"A","7","9.7",1.8,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5958",177,"B","7","9.2",10,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6024",243,"B","6","1.4",1,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6038",258,"B","7","9.7",4.1,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6052",272,"B","5","1",8.7,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6085",305,"E","1","7.3",4.6,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6184",404,"D","4","8.7",3.2,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6250",473,"D","4","",NA,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6302",526,"E","1","1.9",8.4,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6325",550,"D","4","3.9",6.6,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6452",678,"A","7","4.15",9.76,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6519",745,"A","7","1.1",1.7,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6564",790,"A","2","4.2",6.7,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6686",914,"C","5","",NA,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6709",938,"A","4","7.7",0.8,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6711",940,"A","1","5.2",8,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6760",989,"A","4","9.1",2.8,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6929",1162,"A","4","8.4",3.3,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7082",1415,"E","1","",NA,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7206",1541,"A","7","",NA,2004,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5910",127,"B","6","3.1",3.6,2005,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5958",177,"B","7","9.2",10,2005,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6038",258,"B","7","9.7",4.1,2005,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6062",282,"B","6","6.1",7.2,2005,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6325",550,"D","4","3.9",6.6,2005,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6940",1173,"A","2","",NA,2005,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7217",1552,"C","10","",NA,2005,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5841",57,"A","8","5.3",3.1,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5910",127,"B","6","3.1",3.6,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5927",145,"A","10","5.3",4.8,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5935",153,"A","6","2",8.9,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6015",234,"B","7","3.05",7.95,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6062",282,"B","6","6.1",7.2,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6066",286,"B","7","5",4.2,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6091",311,"E","1","5.8",9.4,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6175",395,"D","5","2.3",2.7,2006,"under litter (70)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6235",458,"C","10","3.8",4.7,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6390",615,"C","5","5.9",6.6,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6418",644,"B","6","5.8",6.5,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6522",748,"A","10","9.1",9.5,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6631",857,"B","9","1",4.9,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6708",937,"A","2","2.7",5.4,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6714",943,"A","4","7.6",6.8,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6904",1136,"A","2","0.9",2,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7061",1294,"A","8","0.4",9.2,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7198",1533,"D","3","",NA,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5955",1912,"C","2","1.8",1.4,2006,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5816",31,"C","5","10",0.4,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5825",40,"A","8","",NA,2007,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5826",41,"A","8","",NA,2007,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5833",49,"A","4","4.4",3.4,2007,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5845",61,"A","3","",NA,2007,"resprouting (10)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5852",68,"A","7","0.2",7.5,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5905",122,"A","3","",NA,2007,"resprouting (10)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5928",146,"A","8","6.5",1.4,2007,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5935",153,"A","6","2",8.9,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5936",154,"B","4","0.5",9.9,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6035",254,"B","7","0.7",2.6,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6053",273,"C","6","8.4",4.8,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6091",311,"E","1","5.8",9.4,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6100",320,"D","6","9.2",0.9,2007,"resprouting (10)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6118",338,"D","9","",NA,2007,"resprouting (10)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6133",353,"D","2","6.5",8.6,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6168",388,"D","1","8.9",3.8,2007,"resprouting (10)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6184",404,"D","4","8.7",3.2,2007,"resprouting (10)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6283",506,"E","3","7.3",6.9,2007,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6285",508,"E","3","6.9",6.3,2007,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6287",511,"E","3","4.5",0.1,2007,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6296",520,"E","4","2.1",1.3,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6303",527,"E","3","0.4",4.3,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6325",550,"D","4","3.9",6.6,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6448",674,"B","5","7.2",0.6,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6469",695,"E","3","6.9",3.8,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6692",921,"A","3","6",4.4,2007,"resprouting (10)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6727",956,"A","4","8.2",0.7,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6774",1003,"D","3","7.6",3.4,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6926",1159,"B","3","",NA,2007,"under litter (70)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6934",1167,"A","2","9.4",8.8,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7071",1404,"A","2","6.5",4.9,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7108",1441,"A","2","6.5",4.6,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7111",1444,"A","2","6.6",5.6,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7112",1445,"A","2","",NA,2007,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6376",600,"E","3","0.2",2.6,2008,"resprouting (10)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7134",1467,"A","5","4.6",8,2008,"under treefall (80)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","5847",63,"B","4","3.7",6.6,2009,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6066",286,"B","7","5",4.2,2009,"dried (7)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6085",305,"E","1","7.3",4.6,2009,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6138",358,"D","6","4.4",8.2,2009,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6351",576,"D","2","5.18",0.9,2009,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6535",761,"A","1","1.7",5.5,2009,"dried (7)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6682",910,"C","5","4.7",3.6,2009,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","6976",1209,"A","2","1.6",2.2,2009,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7027",1261,"B","2","7",5.8,2009,"under branchfall (90)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7054",1287,"D","6","5.7",0.1,2009,"dried (7)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7077",1410,"B","2","5.2",3.4,2009,"dried (7)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7142",1474,"B","5","9.9",2.7,2009,"dried (7)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7143",1475,"B","5","9.9",4,2009,"dried (7)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7151",1483,"A","6","8",9.5,2009,"dried (7)"
"Florestal-CF","CF-1","CF","Esteio-Colosso","1301","7162",1495,"E","6","1.4",6.3,2009,"dried (7)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7371",6,"D","7","1.3",7,1999,"under treefall (80)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7382",18,"E","3","",NA,1999,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7420",57,"C","10","7.8",9.1,1999,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7444",84,"E","7","",NA,1999,"under treefall (80)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7502",144,"D","7","4.5",2.7,1999,"under treefall (80)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7508",150,"D","7","0.3",8.1,1999,"under treefall (80)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7508",150,"D","7","0.3",8.1,2001,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7395",32,"D","2","6.8",7.1,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7405",42,"A","2","2.1",1.5,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7407",44,"A","6","0.8",2.3,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7412",49,"B","3","4.6",2,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7444",84,"E","7","",NA,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7464",104,"D","7","1.1",7.1,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7488",130,"E","1","",NA,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7504",146,"E","7","4.5",7.8,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7508",150,"D","7","0.3",8.1,2002,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7399",36,"D","3","",NA,2004,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7557",206,"E","8","",NA,2004,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7447",87,"D","5","2.6",1.4,2005,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7636",295,"A","7","8.8",2.2,2005,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7369",4,"E","5","1.4",5.5,2006,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7453",93,"B","3","4.1",8.8,2006,"under branchfall (90)"
"PortoAlegre-CF","CF-5","CF","PortoAlegre","none","7506",148,"C","2","9.2",9,2006,"under branchfall (90)"
