plant_id,plot,habitat,ranch,bdffp_reserve_no,tag_number,row,column,plot_id,year,code,duplicate_tag,adult_no_tag,recorded_sdlg,treefall_status,condition,census_status
7262,Florestal-CF,CF,EST,1301,1240,B,2,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured
8178,Florestal-CF,CF,EST,1301,1279,E,3,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured
7156,Florestal-CF,CF,EST,1301,1293,A,8,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured
7877,Florestal-CF,CF,EST,1301,1554,D,3,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured
7542,Florestal-CF,CF,EST,1301,1560,C,1,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured
7346,Florestal-CF,CF,EST,1301,1571,B,4,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured
8229,Florestal-CF,CF,EST,1301,1577,E,4,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured
8322,Florestal-CF,CF,EST,1301,1915,E,7,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured
7267,Florestal-CF,CF,EST,1301,1903,B,2,CF-1,2008,no tag,NA,TRUE,FALSE,NA,NA,measured
8602,PortoAlegre-CF,CF,PAL,none,212,E,10,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured
8369,PortoAlegre-CF,CF,PAL,none,217,A,5,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured
8440,PortoAlegre-CF,CF,PAL,none,225,B,5,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured
8514,PortoAlegre-CF,CF,PAL,none,229,C,8,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured
8585,PortoAlegre-CF,CF,PAL,none,240,D,8,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured
8608,PortoAlegre-CF,CF,PAL,none,363,E,10,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured
8505,PortoAlegre-CF,CF,PAL,none,234,C,7,CF-5,2006,no tag,NA,TRUE,FALSE,NA,NA,measured
